scene,role,roi,condition,arm,n_rows,n_source,n_output_eval,n_reference,source_MSE_mm2,source_MAE_mm,source_p95_mm,improved_fraction,harmed_fraction,unchanged_band_fraction,benefit_sum_mm2,harm_sum_mm2,accepted_fraction,moved_fraction,move_RMS_mm,lost_source_fraction,E_sym_mm,accuracy_mm,completeness_mm,precision_1mm,recall_1mm,fscore_1mm,p95_mm,status
55,confirmation,scan55_roi1,native,post_AB_keep,29074,24744,8453,79357,0.6483535856529562,0.5880113403560132,1.604486053134174,0.07908988037504042,0.3098933074684772,0.6110168121564824,1358.6075006704991,6189.2983741073385,0.8640022012794937,0.8331154983834353,1.5709502627363072,0.02707727125767863,13.609883748973717,0.6016769408987822,26.618090557048653,0.909499585945818,0.15382385926887357,0.2631423899157628,1.4881171181734723,SCORED
55,confirmation,scan55_roi1,native,random_A_keep,29074,24744,9200,79357,0.7225443098083285,0.6045059789233597,1.684964707937198,0.07189621726479146,0.29805205302295507,0.6300517297122534,1266.9999237636457,7933.466075701018,0.775951021531265,0.7504987273852927,1.7532216532987541,0.02174264468153896,13.573306448753007,0.6781249342479149,26.4684879632581,0.883695652173913,0.15744042743551293,0.26726462357035696,1.721878733512116,SCORED
55,confirmation,scan55_roi1,native,A_fit_reserved,29074,24744,8414,79357,0.4624129652274662,0.4910364189900606,1.140440146462969,0.00165696734561914,0.01196249595861623,0.9863805366957646,17.89922648697107,247.67538811548502,,0.021634450024076494,0.39939081168213547,0.00024248302618816683,13.493542828243525,0.5524733971922222,26.434612259294827,0.9334442595673876,0.15746563000113412,0.2694730147910873,1.2477418292174172,SCORED
55,confirmation,scan55_roi1,minus1,identity,29074,24744,8272,79357,0.5337183097290898,0.5595794823728127,1.3170445085942009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01733753637245393,13.75749058258491,0.5622846333120952,26.952696531857725,0.9347195357833655,0.14623788701689833,0.2529080368628597,1.230940629835819,SCORED
55,confirmation,scan55_roi1,minus1,A_all,29074,24744,8482,79357,0.9203122121760003,0.6659974299726522,2.0377430833225683,0.3204817329453605,0.3977934044616877,0.2817248625929518,3115.451460311426,12681.330982457781,1.0,0.9997592350553759,2.1735963411469683,0.039605560944067246,13.446110162331436,0.6756485578333694,26.216571766829503,0.8788021692996935,0.15018208853661302,0.25652548946366865,1.7834517804082486,SCORED
55,confirmation,scan55_roi1,minus1,B_all,29074,24744,8450,79357,0.8933487283743108,0.6735569257162317,2.0754924700453916,0.31328806983511154,0.40413837698027805,0.2825735531846104,3491.614699835019,12390.309778792365,1.0,0.999552865102841,2.248315032465697,0.03548334949886841,13.45000609860856,0.6778863252663315,26.222125871950787,0.8687573964497042,0.14941341028516703,0.2549749108016092,1.8218061192532906,SCORED
55,confirmation,scan55_roi1,minus1,post_A_keep,29074,24744,8274,79357,0.7220104613311535,0.6091149884992809,1.8096729648122551,0.27752182347235693,0.2976883284836728,0.42478984804397024,2126.084078259611,6785.185077501077,0.7596821902730962,0.7595790052968288,1.5424641687699656,0.03612997090203686,13.416631704512131,0.6048768392778634,26.228386569746398,0.9075416968817984,0.15219829378630745,0.2606795988103821,1.5488869726819183,SCORED
55,confirmation,scan55_roi1,minus1,post_AB_keep,29074,24744,8342,79357,0.7835235327216004,0.6336106051718504,1.8852608223730218,0.2803912059489169,0.341537342386033,0.37807145166505013,2309.963733317717,8491.144171044401,0.8440187108756965,0.8439155258994291,1.695932976255392,0.03988845780795344,13.381922762012262,0.6252990511963578,26.138546472828168,0.8999040997362743,0.1517320463223156,0.2596797210871426,1.600328527864114,SCORED
55,confirmation,scan55_roi1,minus1,random_A_keep,29074,24744,10950,79357,0.816912047637353,0.6380207934202275,1.9010177145833245,0.24543323634012285,0.30265923052053023,0.4519075331393469,2381.1291186082635,9388.47496941033,0.7596821902730962,0.7594758203205614,1.8810812133414134,0.033260588425476884,13.407740132550657,0.6032210160520213,26.212259249049293,0.9044748858447489,0.1572262056277329,0.2678854821364429,1.578160571230319,SCORED
55,confirmation,scan55_roi1,minus1,A_fit_reserved,29074,24744,8471,79357,0.5405258716977939,0.5576489701039881,1.3494547217902513,0.18157937277723893,0.1694552214678306,0.6489654057549304,1253.9819937501818,1422.4283071037949,,0.4298342161381303,0.8822701762090328,0.017984157775622372,13.406095245823352,0.5767804765334704,26.23541001511323,0.9343643017353324,0.1523747117456557,0.2620196558257506,1.2678519868644784,SCORED
55,confirmation,scan55_roi1,plus1,identity,29074,24744,8465,79357,0.9754542167610805,0.8575877577881165,1.3313293172642453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003354348528936308,13.678934185497459,0.8928994209464662,26.46496895004845,0.6795038393384525,0.07962750608011895,0.14255028836558728,1.364970688657677,SCORED
55,confirmation,scan55_roi1,plus1,A_all,29074,24744,8807,79357,0.883863011822041,0.6288006850397981,1.6896269147949734,0.7285402521823472,0.15632072421597154,0.11513902360168121,12549.788868855878,10283.456093844285,1.0,0.9995872600949302,2.109219966086327,0.01713546718396379,13.620701337432264,0.7819749561095406,26.459427718754988,0.8668104916543659,0.1525259271393828,0.2594061616089042,1.91671816753172,SCORED
55,confirmation,scan55_roi1,plus1,B_all,29074,24744,8752,79357,0.7440715420892641,0.6370248870288008,1.7938385802708952,0.7110006466214032,0.18368089233753637,0.10531846104106046,13721.85612150047,7996.523219421042,1.0,0.999552865102841,2.113765925978291,0.014064015518913677,13.60678934444208,0.7090091999325795,26.504569488951578,0.8596892138939671,0.15142961553486145,0.2575016968341289,1.8437303287007183,SCORED
55,confirmation,scan55_roi1,plus1,post_A_keep,29074,24744,8484,79357,0.6244149373911134,0.5686287928992569,1.2929514232086603,0.6890559327513741,0.07419980601357905,0.23674426123504688,12006.468629278803,3320.3527005483375,0.7946275022356745,0.794524317259407,1.533592739067714,0.015518913676042677,13.648213216025496,0.6300589011278115,26.666367530923182,0.9171381423856672,0.1536600425923359,0.2632195085854249,1.4138774496494548,SCORED
55,confirmation,scan55_roi1,plus1,post_AB_keep,29074,24744,8559,79357,0.6013149697770521,0.5691537879503021,1.3820862633993638,0.7110814742967992,0.10446977044940188,0.1844487552537989,13461.385002324581,4203.683474951785,0.8739423539932586,0.8737359840407237,1.736572485620522,0.018307468477206594,13.56617675672466,0.6191264226874725,26.51322709076185,0.9067648089730108,0.15377345413763122,0.26295393879943835,1.4568425943426757,SCORED
55,confirmation,scan55_roi1,plus1,random_A_keep,29074,24744,10742,79357,0.9045155552441282,0.6749020921011518,1.5836626021533071,0.5801002263174911,0.12394924021985128,0.2959505334626576,9985.057649319388,8229.75140874392,0.7946275022356745,0.794283552314783,1.8767340500217213,0.014508567733591982,13.48567703022174,0.8013097098386414,26.17004435060484,0.8124185440327686,0.15527300679209144,0.2607166922106403,1.7217270574782797,SCORED
55,confirmation,scan55_roi1,plus1,A_fit_reserved,29074,24744,8630,79357,0.5940258085951515,0.591578413442788,1.1546316246198352,0.540656320724216,0.004485935984481086,0.45485774329130296,9641.540608618625,203.47607696087792,,0.4820114191373736,0.7003350968561529,0.003475590042030391,13.555094406195897,0.6417381070722666,26.468450705319526,0.9164542294322132,0.14888415640712224,0.2561543198826064,1.2410730820530043,SCORED
55,confirmation,scan55_roi1,minus3,identity,29074,24744,7933,79357,2.7784506571913283,1.5045276669844483,2.4536266803612703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05399288716456515,14.622085805857434,1.493146832766436,27.751024778948434,0.28097819236102356,0.03335559559963204,0.05963211920369831,2.402580408384247,SCORED
55,confirmation,scan55_roi1,minus3,A_all,29074,24744,8204,79357,1.4168665690362567,0.7668159216552851,2.709875065432781,0.7511720012932428,0.17248625929518266,0.07634173941157452,53113.5046018645,19422.4679245554,1.0,0.9995872600949302,3.138332305195901,0.07682670546395086,13.445471646238586,0.657088400387436,26.233854892089735,0.8834714773281326,0.14965283465856824,0.2559498588662581,1.7593649052513567,SCORED
55,confirmation,scan55_roi1,minus3,B_all,29074,24744,8169,79357,1.2521678688680598,0.7485263766779277,2.704847593968895,0.7563045586808923,0.17070805043646944,0.07298739088263821,54121.83000628161,16355.488692010646,1.0,0.9994840751186628,3.1508743918599507,0.06543000323310702,13.419386323257424,0.6612741165333635,26.177498529981484,0.8800342759211653,0.14885895384150105,0.2546444623578783,1.8361895587499752,SCORED
55,confirmation,scan55_roi1,minus3,post_A_keep,29074,24744,8032,79357,1.2410484480509454,0.7551480904087441,2.5908570501223025,0.6711121888134497,0.1077028774652441,0.22118493372130618,50173.080372803015,12131.60010983338,0.7542477815230102,0.7541789915388319,2.6807002331373044,0.07856450048496605,13.443183989074706,0.6432706971125806,26.24309728103683,0.8789840637450199,0.14519198054361934,0.24921777421587768,1.7082569556750447,SCORED
55,confirmation,scan55_roi1,minus3,post_AB_keep,29074,24744,8002,79357,1.344386470820515,0.7772128621422933,2.7689292122451725,0.6893388296152603,0.14876333656644036,0.1618978338182994,50531.19095219647,15046.706724637079,0.8517231891036665,0.8515856091353099,2.797201463777308,0.08410119624959586,13.417440366140424,0.6499481625727754,26.18493256970807,0.8752811797050737,0.14504076514989225,0.24884587196400992,1.80617804428052,SCORED
55,confirmation,scan55_roi1,minus3,random_A_keep,29074,24744,10988,79357,1.7321394398365406,0.942532391153614,2.525322205734585,0.5699159392175881,0.12847559004203038,0.3016084707403815,40304.93162195691,14415.006859730045,0.7542477815230102,0.7538694366100296,2.723419664803344,0.07040090526996444,13.585050116664384,0.937326156744027,26.23277407658474,0.6763742264288315,0.15092556422243786,0.24678396610961284,2.309132644921663,SCORED
55,confirmation,scan55_roi1,minus3,A_fit_reserved,29074,24744,8232,79357,1.0471499967021305,0.7861709563031914,2.183953735981372,0.5367765923052052,0.006385386356288393,0.4568380213385063,43130.26908339722,290.96554025251055,,0.47496044575909746,2.1883897410045856,0.05447785321694148,13.512041705844393,0.7566661056296642,26.26741730605912,0.7911807580174927,0.1328553246720516,0.227507515019864,1.9802455042967806,SCORED
55,confirmation,scan55_roi1,plus3,identity,29074,24744,8675,79357,4.251037227347342,1.8556618041198005,3.0321918201198907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013740704817329454,14.095819472001638,1.9331369549214097,26.258501989081868,0.20219020172910662,0.02235467570598687,0.040258289943744155,3.0654118752792354,SCORED
55,confirmation,scan55_roi1,plus3,A_all,29074,24744,9179,79357,1.3244228523245238,0.7171502632323388,2.162003666151298,0.8064581312641449,0.13975105075978014,0.05379081797607501,88841.83571807126,16425.689622506638,1.0,0.9996904450711976,3.089327933764839,0.0071532492725509215,13.854031498202184,1.0665933424085665,26.641469653995802,0.8150125285978865,0.15232430661441335,0.2566762967802971,3.322812142052984,SCORED
55,confirmation,scan55_roi1,plus3,B_all,29074,24744,8813,79357,1.1200602756269726,0.7069634654438116,2.21797403067005,0.8062560620756547,0.1466618170061429,0.047082120918202394,90927.45601304836,13454.562319679533,1.0,1.0,3.109642032011222,0.006304558680892337,13.905069701814318,0.985056838593862,26.825082565034773,0.8226483603767162,0.14785085121665387,0.25065298123012514,2.9911162307135775,SCORED
55,confirmation,scan55_roi1,plus3,post_A_keep,29074,24744,8734,79357,0.7549851648634361,0.6119671857832849,1.4576552892269945,0.7678225024248303,0.03374555447785322,0.19843194309731652,87842.55242800829,1336.2401939065307,0.7667331636513723,0.7666299786751049,2.6180912775283307,0.0069107662463627545,13.7238062382312,0.7185084685663475,26.72910400789605,0.8735974353102817,0.15194626813009565,0.2588673104775922,1.6341440113628052,SCORED
55,confirmation,scan55_roi1,plus3,post_AB_keep,29074,24744,8787,79357,0.6830118624949917,0.5970941237051057,1.4431837842870525,0.7940510830908503,0.04789039767216295,0.15805851923698674,89830.26825607628,1543.0486281697154,0.833012313407168,0.8329435234229896,2.697560705041584,0.0076382153249272555,13.773049738753123,0.6996146925489224,26.846484784957322,0.8752702856492546,0.1528661617752687,0.26027519872155286,1.6192393248292862,SCORED
55,confirmation,scan55_roi1,plus3,random_A_keep,29074,24744,12043,79357,2.0012691507144442,0.9794037023481691,2.8506276992799116,0.6201099256385386,0.10754122211445198,0.2723488522470094,68240.07850442242,12571.817216217987,0.7667331636513723,0.76642360872257,2.7013991351378044,0.0059004203039120596,13.556321129056057,1.3232388953594791,25.789403362752633,0.6157103711699743,0.15247552200814043,0.24442198453180958,3.062662023532046,SCORED
55,confirmation,scan55_roi1,plus3,A_fit_reserved,29074,24744,8809,79357,1.33431581519919,0.8538733248780634,2.247897648088733,0.5381506627869382,0.001859036534109279,0.45999030067895247,72674.86145398312,503.50683178924146,,0.46175276879686317,1.9471576353530469,0.001454898157129001,13.81541435362133,0.9620395827759621,26.6687891244667,0.722102395277557,0.12690751918545307,0.21587550868710328,2.454693213077385,SCORED
55,confirmation,scan55_roi2,native,identity,18398,18398,6300,34738,0.12428106746773716,0.33496421351978084,0.5150865865454111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.202658117833379,0.39792049633900334,10.007395739327755,1.0,0.3233922505613449,0.48873227181762813,0.5755912010306999,SCORED
55,confirmation,scan55_roi2,native,A_all,18398,18398,6372,34738,0.2244857999721433,0.4025977708320647,0.6255251027722492,0.039243396021306665,0.27062724209153166,0.6901293618871617,136.53789162300117,1980.1045602390652,1.0,0.9360800086965975,0.39452124897705504,0.0,5.2256406475973485,0.4685575504170561,9.98272374477764,0.9846202134337727,0.3212332316195521,0.484423017418081,0.6766243940243235,SCORED
55,confirmation,scan55_roi2,native,B_all,18398,18398,6437,34738,0.23508832960932963,0.40685599253781934,0.6374088128145656,0.05071203391673008,0.2708446570279378,0.6784433090553321,177.165563100518,2215.7975719815354,1.0,0.9586911620828351,0.43546757676827946,0.0,5.2405173805287095,0.47847200807454676,10.002562752982872,0.9759204598415411,0.31979388565835687,0.4817317906992972,0.7100820656225302,SCORED
55,confirmation,scan55_roi2,native,post_A_keep,18398,18398,6311,34738,0.12517591395848274,0.33588451724647034,0.5168763638084728,0.000489183606913795,0.0030438091096858353,0.9964670072834003,1.8505164041050481,18.3139021408418,0.0060876182193716705,0.006033264485270138,0.09184645340778715,0.0,5.202689208465817,0.3987487747655754,10.00662964216606,0.9996830930122009,0.32344982439979275,0.488760148939073,0.5773673718378489,SCORED
55,confirmation,scan55_roi2,native,post_AB_keep,18398,18398,6307,34738,0.1263229700313702,0.33705074190385126,0.5198587836328387,0.00195673442765518,0.00880530492444831,0.9892379606478965,6.750154425721944,44.31707779144252,0.017393194912490487,0.017338841178388957,0.16811146979648345,0.0,5.203479586188911,0.3999453426527074,10.007013829725116,0.9992072300618361,0.3232195290460015,0.4884403436267886,0.5792382488379247,SCORED
55,confirmation,scan55_roi2,native,random_A_keep,18398,18398,6312,34738,0.12552339519796943,0.33548055825603973,0.515701312639039,5.4353734101532776e-05,0.0012501358843352538,0.9986955103815632,0.4335086476464325,23.28985422845971,0.0060876182193716705,0.0055984346124578754,0.04494785965775869,0.0,5.202960255652668,0.3987384672981882,10.007182044007148,0.9998415716096325,0.3233922505613449,0.48871334851030085,0.5761752128296113,SCORED
55,confirmation,scan55_roi2,native,A_fit_reserved,18398,18398,6363,34738,0.12903990646576652,0.34069858658354385,0.526280352896863,0.010109794542885096,0.03728666159365148,0.9526035438634635,26.072476544016325,113.62559642976045,,0.09343406892053484,0.11745972174036219,0.0,5.199162390017573,0.40368528869490844,9.994639491340237,0.9998428414269999,0.32304680753065806,0.48831894362446937,0.5825613619475577,SCORED
55,confirmation,scan55_roi2,minus1,identity,18398,18398,6291,34738,0.418596399959709,0.6286676939503414,0.867386527518584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.454711716010485,0.61157795059861,10.29784548142236,0.9982514703544747,0.2589383384190224,0.41121169652195927,0.8768400054881318,SCORED
55,confirmation,scan55_roi2,minus1,A_all,18398,18398,6356,34738,0.1788737372547116,0.3890617624648456,0.6181462879983803,0.7397543211218611,0.07375801717577998,0.18648766170235895,4984.3295995820035,573.9120511354611,1.0,0.9999456462658984,1.1725678549987373,0.0,5.220337495008571,0.44364284497958945,9.997032145037553,0.9929200755191945,0.3221256261154931,0.48643936953928674,0.659645678354659,SCORED
55,confirmation,scan55_roi2,minus1,B_all,18398,18398,6477,34738,0.23195490952629622,0.4055016884200181,0.6363437711470119,0.7381237090988151,0.07957386672464398,0.18230242417654094,4961.420159599016,1527.5900186050876,1.0,0.999891292531797,1.197579639969564,0.0,5.233949335190927,0.4717527072653335,9.996145963116522,0.9760691678246102,0.32008175485059587,0.4820764721565527,0.6976940544078464,SCORED
