case,domain,method,output,output_sha256,prepare_seconds,decode_seconds,association_change_fraction,fallback_components,gap_mm,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g4_s9133033_b4,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__atlas_relax_256.npz,7bbd3c97ab7a7021a227f2ec636439d3629365ea72af22c97ad5a5382638783a,0.037860683999952016,0.008384236999972927,0.0026041666666666665,2,4,True,True,0.13545525537247738,0.25778764795506803,0.40176563035341156,0.9947916666666666,0.9973958333333334,0.13817613559465602,1.0,0.2819026237973198,0.13848216321347206,0.2728733323776972,,self-report; not geometry-derived layer count or success,0.2817896509264696,0.007980096149272132,0.32122429575908146,0.5876434799542806,3.866318487253592,0.13368151274640816,0.966579621813398,3.5874719298633684,0.4125280701366316,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__bias_only.npz,7e69e3777f41ff0423cb7c825b87e4b251749a01d7241cf599a8be80bd91b064,,,,,4,True,True,0.770375080985095,0.9689220010740933,1.8287619177776007,0.7200520833333334,0.9830729166666666,0.7162421223739116,1.0,0.9747392275247638,0.773033425144423,0.9736681044476984,,self-report; not geometry-derived layer count or success,0.9747313878837532,0.00390936692898486,0.2193541259934436,0.4147979195078812,3.921338200027139,0.07866179997286116,0.9803345500067847,3.772092184186946,0.22790781581305408,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__old_original.npz,21ada63f03e8b6e868260c213005b27627965210e8b746f1484e86e395920d97,,,0.0,,4,True,True,0.18597594481128474,0.37734190088974684,0.48347807001426063,0.9713541666666666,0.9791666666666666,0.21474819103959789,1.0,0.5328216691682818,0.21390745967756375,0.5075071316087136,,self-report; not geometry-derived layer count or success,0.5328090918259014,0.003660983874872484,0.7664509148951094,1.6133269888005002,3.6634043161095815,0.3365956838904185,0.9158510790273954,2.4821976660233425,1.5178023339766575,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__whole_spatial.npz,2e3180d2eef46542561980e11b8bb2a24deaaf370828b944128ea5dc4201eaeb,,,,,4,True,True,0.05835904441035594,0.09935314747328305,0.1282772891416615,0.9973958333333334,0.9986979166666666,0.0680373306765211,1.0,0.17469622806421223,0.06334288670880188,0.16771282622638334,,self-report; not geometry-derived layer count or success,0.17469252750091313,0.0011370730873407362,0.10699976141532774,0.11406544051465692,3.913843169579348,0.08615683042065214,0.978460792394837,3.927092849100503,0.07290715089949718,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__local_spatial_96.npz,fc4eb92a5e692893bc84388ad6d0c6827b16b9a6f9f36cd6010b4a951d319481,,,,,4,True,True,0.22257905334678463,0.417624301323058,0.8857972618153185,0.9544270833333334,0.9895833333333334,0.240342679296954,1.0,0.4454118248952755,0.22688579112631876,0.4204935025245836,,self-report; not geometry-derived layer count or success,0.44531328418202554,0.009368707891597184,0.5702470522699227,1.3533485500509512,3.734937818540903,0.265062181459097,0.9337344546352258,2.8415210569041602,1.1584789430958398,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__apss_2.npz,1bf6da123115bc4d183b8f66b2ed9847556ab723128fa6054a714bb16c5de622,,,,,4,True,True,0.38479521440694114,0.4919491799084122,0.9778481576863677,0.953125,0.9986979166666666,0.39186600270259114,1.0,0.4966345588791323,0.38479521440694114,0.48930026946243843,,self-report; not geometry-derived layer count or success,0.4964960009280041,0.011730564162463989,0.20446123613060804,0.4909075413140187,3.8956301221738605,0.10436987782613949,0.9739075305434651,3.641095522095023,0.3589044779049768,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s9133033_b4,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g4_s9133033_b4__rimls_2.npz,2312e74624b2f140cad93deddd4dd095f32f7be19398cf04b3e6f9ce4be1b7b3,,,,,4,True,True,0.39717894448347885,0.5067497039393223,1.0099873022010686,0.9440104166666666,0.9986979166666666,0.421027441264731,1.0,0.5294367805263992,0.39717894448347885,0.5052252777637839,,self-report; not geometry-derived layer count or success,0.5293605104726835,0.008986352222037133,0.20060337426779862,0.40535365893572434,3.9195409542576174,0.0804590457423826,0.9798852385644043,3.755403227636696,0.24459677236330402,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__global_hard.npz,1f95704d0b7e340674a32e5d589f55e33463837352cfb0b32dbcee8dce583829,0.03856167900005403,0.00014432199998282158,0.0,0,8,True,True,0.11039683784298887,0.14668120709396837,0.22796271363718446,0.9973958333333334,1.0,0.1107073219346843,1.0,0.1467901207624207,0.11039683784298891,0.12612741363100965,,self-report; not geometry-derived layer count or success,0.14676005644711831,0.0029707549688116784,0.3223806258330725,0.42735793629884883,8.155455214638405,0.15545521463840473,1.0194319018298006,7.77054141737437,0.22945858262562968,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__atlas_hard_96.npz,57825f4cb6403f5cc0d5ac0799ecd15f135614e40e657ffb1215ad3da4d0adb5,0.03856167900005403,0.0019826139999850056,0.0,12,8,True,True,0.18651244877846873,0.23797130949496492,0.44609550123059,0.9973958333333334,1.0,0.18708962136385784,1.0,0.2388373533400509,0.18651244877846876,0.21734442993792202,,self-report; not geometry-derived layer count or success,0.23864933917116882,0.009474928160401538,0.32075622078847527,0.41725872270671954,8.200385477309595,0.20038547730959522,1.0250481846636994,7.8201023006020725,0.17989769939792755,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__atlas_hard_256.npz,1a84241fa5c8ac22325cb985e67c77513c65fe3ccf1f443f60e9f598365a1dd1,0.03856167900005403,0.0012859509999998409,0.0,2,8,True,True,0.12494069782731605,0.1604223887988859,0.2628597723816727,0.9973958333333334,1.0,0.12541298332610518,1.0,0.16063302982967795,0.1249406978273161,0.15091683999846564,,self-report; not geometry-derived layer count or success,0.16053284030661824,0.005672517549733177,0.27313911917098205,0.3377137243528264,8.112409819158211,0.11240981915821102,1.0140512273947764,7.792960769111155,0.2070392308888449,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__atlas_tied_96.npz,fe3343af2cad71a5f49707c4961829089a4cad78b46833aedef7e64235d37a8d,0.03856167900005403,0.00167579999992995,0.0,12,8,True,True,0.13103645987450951,0.18115379956498387,0.3673747297297222,0.9973958333333334,1.0,0.13133110939855278,1.0,0.18124082943438546,0.13103645987450954,0.15026239640660544,,self-report; not geometry-derived layer count or success,0.17875646087576813,0.02990595173596698,0.32685184110914994,0.577008429085381,8.200830245782587,0.200830245782587,1.0251037807228234,7.741765633732738,0.2582343662672617,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__atlas_tied_256.npz,5d8c70d19b1ea12c28adc3a73043790d1f281ee6be6086baf772d01d448fe3ac,0.03856167900005403,0.0011161269999320211,0.0,2,8,True,True,0.12464010872375843,0.1616460387268721,0.26223759777966743,0.9973958333333334,1.0,0.12492076254730315,1.0,0.1617448140642364,0.12464010872375848,0.12571381496497647,,self-report; not geometry-derived layer count or success,0.16133132219264879,0.011558086184406872,0.3223303550496975,0.4083356266503858,8.209748993684522,0.2097489936845225,1.0262186242105653,7.8323776677537245,0.16762233224627554,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__atlas_relax_96.npz,6d065d1a171a91528d707ced1db1c7c22c98ba70f6b5cb9ce514427f1fb99f2a,0.03856167900005403,0.014988695999932133,0.0,12,8,True,True,0.18651169852923846,0.2379741968426786,0.4460955061872719,0.9973958333333334,1.0,0.1870892992401265,1.0,0.23884023012380362,0.18651169852923852,0.21735301274774924,,self-report; not geometry-derived layer count or success,0.23865303608948935,0.009454305413956691,0.3208212953945423,0.41750908990277724,8.200364295460163,0.20036429546016343,1.0250455369325204,7.8199109644367315,0.1800890355632685,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__atlas_relax_256.npz,7321e713c4e35b77a8dcab03917e8dc756b1acda20ff7fea1df7234c7812d711,0.03856167900005403,0.008766967000042314,0.0,2,8,True,True,0.12495487767904685,0.16045420972310476,0.26326033915905556,0.9973958333333334,1.0,0.12542754609883378,1.0,0.16066505914083115,0.1249548776790469,0.15095865134460795,,self-report; not geometry-derived layer count or success,0.16056341845090655,0.005714007707892839,0.27327636328177624,0.33821758767672744,8.112354437757704,0.1123544377577037,1.014044304719713,7.792552864726147,0.20744713527385272,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__bias_only.npz,8c0e046094b1e8068ccb3385cbd1b36d7e4c53bf37c0a67053480e553e7f4202,,,,,8,True,True,0.7705259514398811,0.9728380504904097,1.920114198053346,0.73046875,0.9856770833333334,0.706488211117839,1.0,0.9728381760013742,0.7705259514398811,0.9700555919723117,,self-report; not geometry-derived layer count or success,0.9728373798823693,0.0012445839815920596,0.32217643216137964,0.42487122232604646,8.152738643205424,0.1527386432054243,1.019092330400678,7.768745587771395,0.23125441222860488,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__old_original.npz,8a14a50dd26e0048791a4898e7bb8ad75fb4edd7c6e42afbc430ff2bc238f95a,,,0.0,,8,True,True,0.23528893760233352,0.4360539269497478,0.7888148570240859,0.9596354166666666,0.9934895833333334,0.2306694047763392,1.0,0.43606493483304615,0.23528893760233352,0.4328650758688391,,self-report; not geometry-derived layer count or success,0.4359553396004521,0.009775953396129437,0.477635849939277,0.7233519111523276,8.107462593216727,0.10746259321672724,1.013432824152091,7.492086452778147,0.507913547221853,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__whole_spatial.npz,786c85c19cc7618528bd3a76a0c7b79ded0721ca57355e616524b5419aa5a71e,,,,,8,True,True,0.10933142181396498,0.14455469783423197,0.22038119310172177,0.9973958333333334,1.0,0.10944953513648292,1.0,0.14458684927089946,0.109331421813965,0.123646330619866,,self-report; not geometry-derived layer count or success,0.14455624786621207,0.0029745898756090004,0.29461638270022616,0.29704272298345524,8.15546036128058,0.15546036128058027,1.0194325451600725,7.845404471553863,0.1545955284461371,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__local_spatial_96.npz,83b514365d703be0ddb4f102c19a43d4a50c6b298a706f3cc62834602dce8b78,,,,,8,True,True,0.27456209078481514,0.42594507830227385,0.8142322173082939,0.9661458333333334,0.9934895833333334,0.2900800761455599,1.0,0.43796265087071445,0.27456209078481525,0.4245142878974082,,self-report; not geometry-derived layer count or success,0.4377250551798412,0.014424272096304076,0.6352673405651782,1.0876572183909776,8.066100049397303,0.06610004939730274,1.0082625061746628,7.181724316017035,0.8182756839829652,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__apss_2.npz,9c4761a70adfc1aacccb4a05c8c2ba3237100f7699e61b97d209da5fe08945b9,,,,,8,True,True,0.4099097919098947,0.5127242092659758,1.0055972309033134,0.94140625,1.0,0.42414326684851006,1.0,0.5250006379992566,0.4099097919098948,0.5065028876188029,,self-report; not geometry-derived layer count or success,0.5249876882671878,0.0036874201687119267,0.34396194763299975,0.4898008986559759,8.165354156038747,0.16535415603874704,1.0206692695048434,7.733784719454563,0.2662152805454374,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b0,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b0__rimls_2.npz,ad935b7f04c788baf93769d21ea6d3e474f4300e674a8f1344fe8ccb404dbda4,,,,,8,True,True,0.41745609523956456,0.5212206255118562,1.0121351400552707,0.9322916666666666,1.0,0.4411836472844251,1.0,0.5399722269771386,0.41745609523956473,0.5116897000164053,,self-report; not geometry-derived layer count or success,0.5399658327250823,0.0026278120478920902,0.2661549872813218,0.37249530905880174,8.206142231292333,0.20614223129233267,1.0257677789115416,7.875906313846316,0.12409368615368432,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b4,synthetic,global_hard,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b4__global_hard.npz,f8663d73373b6de610d4aa1f58645800fb444478ced8a5438e6bddd47850c0d3,0.03839264499993078,0.00015496200001052785,0.0,0,8,True,True,0.12007955129034768,0.25821130627798305,0.23012606022330537,0.99609375,0.9973958333333334,0.1185822602147563,1.0,0.28072912993533855,0.1215724022453147,0.2729833388076512,,self-report; not geometry-derived layer count or success,0.28045292185413906,0.012450020792286881,0.34724695586118126,0.43139822288746466,8.130429100904593,0.1304291009045926,1.016303637613074,7.726408136034881,0.2735918639651187,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b4,synthetic,atlas_hard_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b4__atlas_hard_96.npz,9d6cb65f5a54fb97b6d49b9d681c650c4763f91ba7f7dc0db833a0e5bbcfbddf,0.03839264499993078,0.001940528999966773,0.0,12,8,True,True,0.1962700728587453,0.31872614874685895,0.44202113106524704,0.99609375,0.9973958333333334,0.19460804939015777,1.0,0.33780227799623747,0.19776292381371227,0.325222800086465,,self-report; not geometry-derived layer count or success,0.336908775127603,0.024553131398368466,0.346694731760898,0.4244999460026748,8.175762894874794,0.17576289487479357,1.0219703618593492,7.775060917801895,0.2249390821981052,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s9133033_b4,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-confirmation-q9ixevii/outputs/dual_g8_s9133033_b4__atlas_hard_256.npz,263465be2c209e4cdd9b7086935eb12bcbf40bde70468e4935c85d6461399e4b,0.03839264499993078,0.0012379730000020572,0.0,2,8,True,True,0.13398070476718926,0.2659314162904072,0.2644166092693164,0.99609375,0.9973958333333334,0.1325466913189446,1.0,0.28791092581731814,0.13547355572215627,0.2841712570612345,,self-report; not geometry-derived layer count or success,0.2877606740320098,0.00930030567393756,0.30024003697714136,0.34492458062464154,8.08869734480085,0.08869734480085079,1.0110871681001063,7.748439237350097,0.2515607626499028,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
