phase,kind,case,seed,gap,sigma,method,status,shared_case_seconds,dependence,selected_family,replaced_r,surface_mae_mm,balanced_source_mae_mm,matched_rms_mm,coverage_1mm,model_k,distance_to_fitted_surface_mm,source_gap_mm,source_gap_error_mm,fitted_gap_mm,fitted_gap_error_mm,bias,retain
development,statistical,s9171151_g2_n1_l1,9171151,2.0,1.0,identity,OK,0.058847071006312035,1.0,,True,0.6377734738636706,0.7785892302727924,0.9722367635515958,0.71484375,,,1.9611583089601379,0.038841691039862125,,,,
development,statistical,s9171151_g2_n1_l1,9171151,2.0,1.0,old_spatial36,OK,0.05885105299967108,1.0,,True,0.030842567881637816,0.06271373578137288,0.2550321350933411,0.9830729166666666,2,0.0,1.9400827392772624,0.05991726072273762,1.8887549425285055,0.11124505747149449,,
development,statistical,s9171151_g2_n1_l1,9171151,2.0,1.0,retained_half,OK,0.05885312400641851,1.0,L,True,0.06062273000120381,0.08523629458985779,0.24481013941529697,0.9817708333333334,2,0.027067188995768172,1.9057027231447683,0.0942972768552317,1.8822328886662765,0.11776711133372353,,
development,statistical,s9171151_g2_n1_l1,9171151,2.0,1.0,retained_map,OK,0.05885252000007313,1.0,L,True,0.03387011988718313,0.0679714656969424,0.2641028478342968,0.9817708333333334,2,0.0,1.9408616642862437,0.05913833571375626,1.8822328886662765,0.11776711133372353,,
development,statistical,s9171151_g2_n1_l1,9171151,2.0,1.0,retained_mean,OK,0.058853597001871094,1.0,L,True,0.08748203528533242,0.10260781865288113,0.251144575405383,0.9817708333333334,2,0.054134377991536343,1.8705437820032926,0.12945621799670737,1.8822328886662765,0.11776711133372353,,
development,statistical,s9171151_g2_n1_l1,9171151,2.0,1.0,v17_map,OK,0.058851919005974196,1.0,,True,0.03387011988718313,0.0679714656969424,0.2641028478342968,0.9817708333333334,2,0.0,1.9408616642862437,0.05913833571375626,1.8822328886662765,0.11776711133372353,,
development,statistical,s9171151_g2_n2_l0,9171151,2.0,2.0,identity,OK,0.050959551001142245,0.0,,False,1.0924702678795206,1.5571784605455847,1.9444735271031917,0.4205729166666667,,,1.9299014253417046,0.07009857465829539,,,,
development,statistical,s9171151_g2_n2_l0,9171151,2.0,2.0,old_spatial36,OK,0.05096308399515692,0.0,,False,0.9268003774559416,0.9973979751521936,1.0009581130459257,0.5169270833333334,1,5.420988494665944e-17,0.0052040496956127225,1.9947959503043873,0.0,2.0,,
development,statistical,s9171151_g2_n2_l0,9171151,2.0,2.0,retained_half,OK,0.050965151996933855,0.0,S,False,0.9268003774559416,0.9973979751521936,1.0009581130459257,0.5169270833333334,1,0.0,0.0052040496956129445,1.994795950304387,0.0,2.0,,
development,statistical,s9171151_g2_n2_l0,9171151,2.0,2.0,retained_map,OK,0.05096466300165048,0.0,S,False,0.9268003774559416,0.9973979751521936,1.0009581130459257,0.5169270833333334,1,0.0,0.0052040496956129445,1.994795950304387,0.0,2.0,,
development,statistical,s9171151_g2_n2_l0,9171151,2.0,2.0,retained_mean,OK,0.050965668000571895,0.0,S,False,0.9268003774559416,0.9973979751521936,1.0009581130459257,0.5169270833333334,1,0.0,0.0052040496956129445,1.994795950304387,0.0,2.0,,
development,statistical,s9171151_g2_n2_l0,9171151,2.0,2.0,v17_map,OK,0.050964007001311984,0.0,,False,0.9268003774559416,0.9973979751521936,1.0009581130459257,0.5169270833333334,1,5.420988494665944e-17,0.0052040496956127225,1.9947959503043873,0.0,2.0,,
development,statistical,s9171151_g2_n2_l0.5,9171151,2.0,2.0,identity,OK,0.04273191300308099,0.5,,False,1.0946345935101987,1.5571784605455847,1.9444735271031917,0.421875,,,1.8594026155933305,0.14059738440666947,,,,
development,statistical,s9171151_g2_n2_l0.5,9171151,2.0,2.0,old_spatial36,OK,0.04273539200221421,0.5,,False,0.5912660738036853,0.7884047350356409,0.8970765648447324,0.7330729166666666,1,5.352730109852692e-17,0.4231905299287182,1.5768094700712818,0.0,2.0,,
development,statistical,s9171151_g2_n2_l0.5,9171151,2.0,2.0,retained_half,OK,0.04273746500257403,0.5,S,False,0.5912660738036853,0.7884047350356409,0.8970765648447324,0.7330729166666666,1,0.0,0.4231905299287182,1.5768094700712818,0.0,2.0,,
development,statistical,s9171151_g2_n2_l0.5,9171151,2.0,2.0,retained_map,OK,0.04273699400073383,0.5,S,False,0.5912660738036853,0.7884047350356409,0.8970765648447324,0.7330729166666666,1,0.0,0.4231905299287182,1.5768094700712818,0.0,2.0,,
development,statistical,s9171151_g2_n2_l0.5,9171151,2.0,2.0,retained_mean,OK,0.042738023003039416,0.5,S,False,0.5912660738036853,0.7884047350356409,0.8970765648447324,0.7330729166666666,1,0.0,0.4231905299287182,1.5768094700712818,0.0,2.0,,
development,statistical,s9171151_g2_n2_l0.5,9171151,2.0,2.0,v17_map,OK,0.04273637900041649,0.5,,False,0.5912660738036853,0.7884047350356409,0.8970765648447324,0.7330729166666666,1,5.352730109852692e-17,0.4231905299287182,1.5768094700712818,0.0,2.0,,
development,statistical,s9171151_g2_n2_l1,9171151,2.0,2.0,identity,OK,0.04567466599837644,1.0,,False,1.1074435234342523,1.5571784605455847,1.9444735271031917,0.4270833333333333,,,1.9223166179202762,0.0776833820797238,,,,
development,statistical,s9171151_g2_n2_l1,9171151,2.0,2.0,old_spatial36,OK,0.04567974999372382,1.0,,False,0.4243448293558487,0.42642051089632926,0.5134938028314783,0.9778645833333334,1,6.842574200512296e-17,1.5195182048710625,0.4804817951289375,0.0,2.0,,
development,statistical,s9171151_g2_n2_l1,9171151,2.0,2.0,retained_half,OK,0.04568242499954067,1.0,S,False,0.4243448293558487,0.42642051089632926,0.5134938028314783,0.9778645833333334,1,0.0,1.5195182048710625,0.4804817951289375,0.0,2.0,,
development,statistical,s9171151_g2_n2_l1,9171151,2.0,2.0,retained_map,OK,0.04568173199368175,1.0,S,False,0.4243448293558487,0.42642051089632926,0.5134938028314783,0.9778645833333334,1,0.0,1.5195182048710625,0.4804817951289375,0.0,2.0,,
development,statistical,s9171151_g2_n2_l1,9171151,2.0,2.0,retained_mean,OK,0.04568297699734103,1.0,S,False,0.4243448293558487,0.42642051089632926,0.5134938028314783,0.9778645833333334,1,0.0,1.5195182048710625,0.4804817951289375,0.0,2.0,,
development,statistical,s9171151_g2_n2_l1,9171151,2.0,2.0,v17_map,OK,0.04568097799347015,1.0,,False,0.4243448293558487,0.42642051089632926,0.5134938028314783,0.9778645833333334,1,6.842574200512296e-17,1.5195182048710625,0.4804817951289375,0.0,2.0,,
development,statistical,s9171151_g8_n1_l0,9171151,8.0,1.0,identity,OK,0.05174805900605861,0.0,,True,0.7785892302727925,0.7785892302727924,0.9722367635515958,0.7109375,,,7.964950712670852,0.035049287329147916,,,,
development,statistical,s9171151_g8_n1_l0,9171151,8.0,1.0,old_spatial36,OK,0.05175239200616488,0.0,,True,0.027850570030869475,0.027850570030869472,0.034190758783606924,1.0,2,0.0,7.964949118230221,0.035050881769778996,7.963740396505142,0.036259603494857906,,
development,statistical,s9171151_g8_n1_l0,9171151,8.0,1.0,retained_half,OK,0.05175438100559404,0.0,C,True,0.027850515843726113,0.027850515843726116,0.034191300047087966,1.0,2,1.688311398981964e-06,7.964945394083947,0.03505460591605303,7.963740020627906,0.03625997937209391,,
development,statistical,s9171151_g8_n1_l0,9171151,8.0,1.0,retained_map,OK,0.051753853003901895,0.0,C,True,0.027850679528959376,0.02785067952895938,0.034190886276072724,1.0,2,0.0,7.9649487707083715,0.035051229291628516,7.963740020627906,0.03625997937209391,,
development,statistical,s9171151_g8_n1_l0,9171151,8.0,1.0,retained_mean,OK,0.05175485100335209,0.0,C,True,0.027850352158492866,0.027850352158492866,0.03419174140011431,1.0,2,3.3766227979650572e-06,7.964942017459525,0.035057982540474875,7.963740020627906,0.03625997937209391,,
development,statistical,s9171151_g8_n1_l0,9171151,8.0,1.0,v17_map,OK,0.05175323700677836,0.0,,True,0.027850679528959376,0.02785067952895938,0.034190886276072724,1.0,2,0.0,7.9649487707083715,0.035051229291628516,7.963740020627906,0.03625997937209391,,
development,statistical,s9171151_g8_n1_l0.5,9171151,8.0,1.0,identity,OK,0.05199247800192097,0.5,,True,0.7785892302727925,0.7785892302727924,0.9722367635515959,0.7096354166666666,,,7.929701307796664,0.07029869220333573,,,,
development,statistical,s9171151_g8_n1_l0.5,9171151,8.0,1.0,old_spatial36,OK,0.051996364003571216,0.5,,True,0.0439866852566162,0.0439866852566162,0.054811042950842874,1.0,2,0.0,7.9297000478085335,0.07029995219146645,7.896080489405245,0.10391951059475524,,
development,statistical,s9171151_g8_n1_l0.5,9171151,8.0,1.0,retained_half,OK,0.05199833100050455,0.5,L,True,0.04398764750541051,0.04398764750541051,0.05481271509143729,1.0,2,1.2893258485131563e-06,7.929697218218632,0.0703027817813684,7.896079632153287,0.10392036784671266,,
development,statistical,s9171151_g8_n1_l0.5,9171151,8.0,1.0,retained_map,OK,0.05199777900270419,0.5,L,True,0.043987058731500016,0.04398705873150002,0.05481154704825994,1.0,2,0.0,7.929699796872911,0.07030020312708896,7.896079632153287,0.10392036784671266,,
development,statistical,s9171151_g8_n1_l0.5,9171151,8.0,1.0,retained_mean,OK,0.051998802002344746,0.5,L,True,0.04398823627932099,0.04398823627932098,0.05481389177614597,1.0,2,2.5786516970337547e-06,7.929694639564354,0.07030536043564606,7.896079632153287,0.10392036784671266,,
development,statistical,s9171151_g8_n1_l0.5,9171151,8.0,1.0,v17_map,OK,0.051997169000969734,0.5,,True,0.043987058731500016,0.04398705873150002,0.05481154704825994,1.0,2,0.0,7.929699796872911,0.07030020312708896,7.896079632153287,0.10392036784671266,,
development,statistical,s9171151_g8_n1_l1,9171151,8.0,1.0,identity,OK,0.04924059900076827,1.0,,True,0.7785892302727925,0.7785892302727924,0.9722367635515959,0.71484375,,,7.961158308960138,0.03884169103986235,,,,
development,statistical,s9171151_g8_n1_l1,9171151,8.0,1.0,old_spatial36,OK,0.04924534099700395,1.0,,True,0.05407729460481079,0.054077294604810804,0.064607091490238,1.0,2,0.0,7.961158154994613,0.03884184500538712,7.773680432706052,0.22631956729394798,,
development,statistical,s9171151_g8_n1_l1,9171151,8.0,1.0,retained_half,OK,0.04924736799875973,1.0,L,True,0.05407745780920762,0.05407745780920763,0.0646073264309073,1.0,2,1.1426960540031852e-07,7.961157886595236,0.03884211340476362,7.773680110368593,0.22631988963140692,,
development,statistical,s9171151_g8_n1_l1,9171151,8.0,1.0,retained_map,OK,0.04924679700343404,1.0,L,True,0.05407734362138647,0.05407734362138647,0.06460714283218831,1.0,2,0.0,7.961158115135673,0.03884188486432727,7.773680110368593,0.22631988963140692,,
development,statistical,s9171151_g8_n1_l1,9171151,8.0,1.0,retained_mean,OK,0.04924783299793489,1.0,L,True,0.05407757199702878,0.05407757199702877,0.06460751008127773,1.0,2,2.285392108122773e-07,7.9611576580548,0.038842341945199976,7.773680110368593,0.22631988963140692,,
development,statistical,s9171151_g8_n1_l1,9171151,8.0,1.0,v17_map,OK,0.04924623000260908,1.0,,True,0.05407734362138647,0.05407734362138647,0.06460714283218831,1.0,2,0.0,7.961158115135673,0.03884188486432727,7.773680110368593,0.22631988963140692,,
development,statistical,s9171151_g8_n2_l0,9171151,8.0,2.0,identity,OK,0.050744328000291716,0.0,,True,1.5287405181706548,1.5571784605455847,1.9444735271031917,0.4140625,,,7.929901425341703,0.07009857465829672,,,,
development,statistical,s9171151_g8_n2_l0,9171151,8.0,2.0,old_spatial36,OK,0.05074829400109593,0.0,,True,0.05808477594075868,0.25355582937480514,1.2538371537920112,0.9765625,2,0.0,7.526437551692992,0.4735624483070078,7.917289386284771,0.08271061371522936,,
development,statistical,s9171151_g8_n2_l0,9171151,8.0,2.0,retained_half,OK,0.0507506049980293,0.0,C,True,0.1423101339041784,0.27153506623783163,1.0612928625039708,0.96484375,2,0.08420704667473439,7.490956725293646,0.5090432747063538,7.915775235082271,0.08422476491772901,,
development,statistical,s9171151_g8_n2_l0,9171151,8.0,2.0,retained_map,OK,0.05074999699718319,0.0,C,True,0.06488481096638331,0.23973062972348724,1.1862991379533998,0.9791666666666666,2,0.0,7.567590368617925,0.43240963138207533,7.915775235082271,0.08422476491772901,,
development,statistical,s9171151_g8_n2_l0,9171151,8.0,2.0,retained_mean,OK,0.05075111400219612,0.0,C,True,0.225005320736093,0.3083398131033993,1.0020510370111355,0.9479166666666666,2,0.16841409334946872,7.4143230819693695,0.5856769180306305,7.915775235082271,0.08422476491772901,,
development,statistical,s9171151_g8_n2_l0,9171151,8.0,2.0,v17_map,OK,0.050749380003253464,0.0,,True,0.06488481096638331,0.23973062972348724,1.1862991379533998,0.9791666666666666,2,0.0,7.567590368617925,0.43240963138207533,7.915775235082271,0.08422476491772901,,
development,statistical,s9171151_g8_n2_l0.5,9171151,8.0,2.0,identity,OK,0.04936344899761025,0.5,,True,1.517854576676008,1.5571784605455847,1.9444735271031917,0.4114583333333333,,,7.859402615593331,0.1405973844066688,,,,
development,statistical,s9171151_g8_n2_l0.5,9171151,8.0,2.0,old_spatial36,OK,0.049368872998456936,0.5,,True,0.08683686009321943,0.2894170294237192,1.2791886535611954,0.9752604166666666,2,0.0,7.461125162217077,0.5388748377829229,7.791513174234902,0.2084868257650978,,
development,statistical,s9171151_g8_n2_l0.5,9171151,8.0,2.0,retained_half,OK,0.049371519999112934,0.5,L,True,0.16076163164486842,0.33704759957540675,1.23053539750489,0.95703125,2,0.08101621685865246,7.353852028427812,0.6461479715721881,7.792016212131887,0.20798378786811256,,
development,statistical,s9171151_g8_n2_l0.5,9171151,8.0,2.0,retained_map,OK,0.04937090900057228,0.5,L,True,0.0823793259716639,0.3257204389344804,1.4002137020933336,0.9700520833333334,2,0.0,7.381075768882936,0.618924231117064,7.792016212131887,0.20798378786811256,,
development,statistical,s9171151_g8_n2_l0.5,9171151,8.0,2.0,retained_mean,OK,0.049372249995940365,0.5,L,True,0.2410893451317009,0.3499706674113746,1.1053615999957969,0.9375,2,0.16203243371730497,7.326628287972688,0.6733717120273122,7.792016212131887,0.20798378786811256,,
development,statistical,s9171151_g8_n2_l0.5,9171151,8.0,2.0,v17_map,OK,0.049369992993888445,0.5,,True,0.0823793259716639,0.3257204389344804,1.4002137020933336,0.9700520833333334,2,0.0,7.381075768882936,0.618924231117064,7.792016212131887,0.20798378786811256,,
development,statistical,s9171151_g8_n2_l1,9171151,8.0,2.0,identity,OK,0.05185714500112226,1.0,,True,1.5153220605630662,1.5571784605455847,1.9444735271031917,0.42578125,,,7.922316617920276,0.0776833820797238,,,,
development,statistical,s9171151_g8_n2_l1,9171151,8.0,2.0,old_spatial36,OK,0.05186106700421078,1.0,,True,0.09776244186301573,0.13737837794819974,0.5746988842561688,0.9947916666666666,2,0.0,7.857865238712016,0.1421347612879842,7.575645621105591,0.4243543788944093,,
development,statistical,s9171151_g8_n2_l1,9171151,8.0,2.0,retained_half,OK,0.05186284999945201,1.0,L,True,0.1160071728841342,0.1508668717728887,0.5627848589107945,0.9908854166666666,2,0.016676426103902863,7.834944070576908,0.165055929423092,7.567652507462676,0.43234749253732385,,
development,statistical,s9171151_g8_n2_l1,9171151,8.0,2.0,retained_map,OK,0.051862261003407184,1.0,L,True,0.09934496991342907,0.14859076865546383,0.6385185657071484,0.9934895833333334,2,0.0,7.839525379558945,0.16047462044105476,7.567652507462676,0.43234749253732385,,
development,statistical,s9171151_g8_n2_l1,9171151,8.0,2.0,retained_mean,OK,0.05186338099883869,1.0,L,True,0.13266937585483932,0.15314297489031362,0.5104995630146344,0.98828125,2,0.03335285220780574,7.83036276159487,0.16963723840513012,7.567652507462676,0.43234749253732385,,
development,statistical,s9171151_g8_n2_l1,9171151,8.0,2.0,v17_map,OK,0.05186177100404166,1.0,,True,0.09934496991342907,0.14859076865546383,0.6385185657071484,0.9934895833333334,2,0.0,7.839525379558945,0.16047462044105476,7.567652507462676,0.43234749253732385,,
development,statistical,s9171161_g0_n1_l0,9171161,0.0,1.0,identity,OK,0.0433550820016535,0.0,,False,0.7828295819987071,0.7828295819987071,0.9787971701591588,0.7135416666666666,,,,,,,,
development,statistical,s9171161_g0_n1_l0,9171161,0.0,1.0,old_spatial36,OK,0.043359403003705665,0.0,,False,0.06297585454323258,0.06297585454323258,0.07544861187085612,1.0,1,3.6861372233469475e-18,,,,,,
development,statistical,s9171161_g0_n1_l0,9171161,0.0,1.0,retained_half,OK,0.04336156300269067,0.0,S,False,0.06297585454323258,0.06297585454323258,0.07544861187085612,1.0,1,0.0,,,,,,
development,statistical,s9171161_g0_n1_l0,9171161,0.0,1.0,retained_map,OK,0.04336090300057549,0.0,S,False,0.06297585454323258,0.06297585454323258,0.07544861187085612,1.0,1,0.0,,,,,,
development,statistical,s9171161_g0_n1_l0,9171161,0.0,1.0,retained_mean,OK,0.04336210500332527,0.0,S,False,0.06297585454323258,0.06297585454323258,0.07544861187085612,1.0,1,0.0,,,,,,
development,statistical,s9171161_g0_n1_l0,9171161,0.0,1.0,v17_map,OK,0.0433602180055459,0.0,,False,0.06297585454323258,0.06297585454323258,0.07544861187085612,1.0,1,3.6861372233469475e-18,,,,,,
development,statistical,s9171161_g0_n2_l0,9171161,0.0,2.0,identity,OK,0.0450855210001464,0.0,,False,1.5656591639974142,1.5656591639974142,1.9575943403183176,0.40234375,,,,,,,,
development,statistical,s9171161_g0_n2_l0,9171161,0.0,2.0,old_spatial36,OK,0.045089756000379566,0.0,,False,0.12595170908646516,0.12595170908646516,0.15089722374171224,1.0,1,7.372220501808008e-18,,,,,,
development,statistical,s9171161_g0_n2_l0,9171161,0.0,2.0,retained_half,OK,0.04509166600473691,0.0,S,False,0.12595170908646516,0.12595170908646516,0.15089722374171224,1.0,1,0.0,,,,,,
development,statistical,s9171161_g0_n2_l0,9171161,0.0,2.0,retained_map,OK,0.04509102400334086,0.0,S,False,0.12595170908646516,0.12595170908646516,0.15089722374171224,1.0,1,0.0,,,,,,
development,statistical,s9171161_g0_n2_l0,9171161,0.0,2.0,retained_mean,OK,0.04509216300357366,0.0,S,False,0.12595170908646516,0.12595170908646516,0.15089722374171224,1.0,1,0.0,,,,,,
development,statistical,s9171161_g0_n2_l0,9171161,0.0,2.0,v17_map,OK,0.04509042100107763,0.0,,False,0.12595170908646516,0.12595170908646516,0.15089722374171224,1.0,1,7.372220501808008e-18,,,,,,
development,statistical,s9171161_g2_n1_l0,9171161,2.0,1.0,identity,OK,0.05086368699994637,0.0,,False,0.643337574240859,0.7828295819987072,0.9787971701591588,0.7109375,,,2.072972998674985,0.07297299867498497,,,,
development,statistical,s9171161_g2_n1_l0,9171161,2.0,1.0,old_spatial36,OK,0.05086748300527688,0.0,,False,0.08470826679554407,0.3928507770588406,0.8085055965461353,0.85546875,2,0.0,1.3981220337802858,0.6018779662197142,2.06150704242629,0.06150704242628979,,
development,statistical,s9171161_g2_n1_l0,9171161,2.0,1.0,retained_half,OK,0.05086934599967208,0.0,C,False,0.1560431424044494,0.3671611742646953,0.6833888368915063,0.87109375,2,0.1522973698187927,1.3251637424467453,0.6748362575532547,2.057812395177106,0.0578123951771059,,
development,statistical,s9171161_g2_n1_l0,9171161,2.0,1.0,retained_map,OK,0.05086879400187172,0.0,C,False,0.06916671289805867,0.3525776837777369,0.773161506928442,0.87109375,2,0.0,1.4625795848658334,0.5374204151341666,2.057812395177106,0.0578123951771059,,
development,statistical,s9171161_g2_n1_l0,9171161,2.0,1.0,retained_mean,OK,0.05086987200047588,0.0,C,False,0.2968876794281237,0.42640397047562173,0.6515908064166749,0.8684895833333334,2,0.3045947396375854,1.1877479000276574,0.8122520999723426,2.057812395177106,0.0578123951771059,,
development,statistical,s9171161_g2_n1_l0,9171161,2.0,1.0,v17_map,OK,0.05086822700104676,0.0,,False,0.06916671289805867,0.3525776837777369,0.773161506928442,0.87109375,2,0.0,1.4625795848658334,0.5374204151341666,2.057812395177106,0.0578123951771059,,
development,statistical,s9171161_g2_n1_l0.5,9171161,2.0,1.0,identity,OK,0.04900049400021089,0.5,,False,0.6440452426619487,0.7828295819987074,0.9787971701591588,0.7057291666666666,,,2.013482998665851,0.01348299866585112,,,,
development,statistical,s9171161_g2_n1_l0.5,9171161,2.0,1.0,old_spatial36,OK,0.049004255000909325,0.5,,False,0.16671282991024663,0.4293892653577057,0.7639249983706857,0.84765625,2,0.0,1.4115853815097503,0.5884146184902497,1.896235809422588,0.10376419057741204,,
development,statistical,s9171161_g2_n1_l0.5,9171161,2.0,1.0,retained_half,OK,0.0490061529999366,0.5,L,False,0.2500103570010648,0.42785875542488006,0.6757337443682689,0.8502604166666666,2,0.1451075511140676,1.304428029907063,0.695571970092937,1.886239074259363,0.1137609257406369,,
development,statistical,s9171161_g2_n1_l0.5,9171161,2.0,1.0,retained_map,OK,0.049005587003193796,0.5,L,False,0.18117032910931963,0.4367794306682361,0.7591804942147754,0.8502604166666666,2,0.0,1.4250587141651758,0.5749412858348242,1.886239074259363,0.1137609257406369,,
development,statistical,s9171161_g2_n1_l0.5,9171161,2.0,1.0,retained_mean,OK,0.04900668600021163,0.5,L,False,0.36172480989691724,0.4651120206757804,0.6451390650701104,0.8541666666666666,2,0.2902151022281352,1.1837973456489506,0.8162026543510494,1.886239074259363,0.1137609257406369,,
development,statistical,s9171161_g2_n1_l0.5,9171161,2.0,1.0,v17_map,OK,0.04900497700145934,0.5,,False,0.18117032910931963,0.4367794306682361,0.7591804942147754,0.8502604166666666,2,0.0,1.4250587141651758,0.5749412858348242,1.886239074259363,0.1137609257406369,,
development,statistical,s9171161_g2_n1_l1,9171161,2.0,1.0,identity,OK,0.049198488995898515,1.0,,False,0.6539554821988146,0.7828295819987072,0.9787971701591588,0.7135416666666666,,,2.0930517900722707,0.09305179007227071,,,,
development,statistical,s9171161_g2_n1_l1,9171161,2.0,1.0,old_spatial36,OK,0.04920236599718919,1.0,,False,0.07383708930612755,0.09930670553734258,0.24647279496091537,0.9869791666666666,2,0.0,2.068498534419184,0.06849853441918397,2.021186856019183,0.021186856019182798,,
development,statistical,s9171161_g2_n1_l1,9171161,2.0,1.0,retained_half,OK,0.04920418500114465,1.0,L,False,0.07376083867221443,0.0854684257743023,0.1823162262029306,0.9921875,2,0.020008669477732898,2.0433407170333537,0.04334071703335374,2.0273185868930788,0.027318586893078756,,
development,statistical,s9171161_g2_n1_l1,9171161,2.0,1.0,retained_map,OK,0.049203672002477106,1.0,L,False,0.06264341292620845,0.07820473012161719,0.1951537430603529,0.9921875,2,0.0,2.0745187620633394,0.0745187620633394,2.0273185868930788,0.027318586893078756,,
development,statistical,s9171161_g2_n1_l1,9171161,2.0,1.0,retained_mean,OK,0.049204707000171766,1.0,L,False,0.09033281920900148,0.09770724235831935,0.1952801547067911,0.9921875,2,0.04001733895546581,2.012162672003367,0.012162672003367181,2.0273185868930788,0.027318586893078756,,
development,statistical,s9171161_g2_n1_l1,9171161,2.0,1.0,v17_map,OK,0.049203123002371285,1.0,,False,0.06264341292620845,0.07820473012161719,0.1951537430603529,0.9921875,2,0.0,2.0745187620633394,0.0745187620633394,2.0273185868930788,0.027318586893078756,,
development,statistical,s9171161_g2_n2_l0,9171161,2.0,2.0,identity,OK,0.04714045099535724,0.0,,False,1.1396642297331512,1.565659163997415,1.9575943403183176,0.41015625,,,2.1459459973499704,0.14594599734997038,,,,
development,statistical,s9171161_g2_n2_l0,9171161,2.0,2.0,old_spatial36,OK,0.04714364699611906,0.0,,False,0.8770544350280917,1.0004380554746166,1.0109922193387675,0.5013020833333334,1,3.6284284502751297e-17,-0.0008761109492333441,2.0008761109492332,0.0,2.0,,
development,statistical,s9171161_g2_n2_l0,9171161,2.0,2.0,retained_half,OK,0.04714555599639425,0.0,C,False,0.4471002904291936,0.7589549568142808,0.9458402905551865,0.6940104166666666,2,0.28657418549069735,0.5609949847961925,1.4390050152038074,2.076068071746155,0.07606807174615504,,
development,statistical,s9171161_g2_n2_l0,9171161,2.0,2.0,retained_map,OK,0.047145015996648,0.0,C,False,0.3113825992661242,0.8165326330997538,1.0945083110667768,0.6875,2,0.0,0.6856694312267259,1.3143305687732743,2.076068071746155,0.07606807174615504,,
development,statistical,s9171161_g2_n2_l0,9171161,2.0,2.0,retained_mean,OK,0.04714604200125905,0.0,C,False,0.6137918670819823,0.7895913246887731,0.8900122193601528,0.7161458333333334,2,0.5731483709813947,0.43632053836565865,1.5636794616343415,2.076068071746155,0.07606807174615504,,
development,statistical,s9171161_g2_n2_l0,9171161,2.0,2.0,v17_map,OK,0.04714446300204145,0.0,,False,0.3113825992661242,0.8165326330997538,1.0945083110667768,0.6875,2,0.0,0.6856694312267259,1.3143305687732743,2.076068071746155,0.07606807174615504,,
development,statistical,s9171161_g2_n2_l0.5,9171161,2.0,2.0,identity,OK,0.04445144000055734,0.5,,False,1.109786502800551,1.565659163997415,1.9575943403183176,0.40625,,,2.0269659973317027,0.026965997331702685,,,,
development,statistical,s9171161_g2_n2_l0.5,9171161,2.0,2.0,old_spatial36,OK,0.04445548399962718,0.5,,False,0.5583561786040699,0.7975908833544008,0.9289747480377648,0.7018229166666666,1,5.1399599438829064e-17,0.4078895922090574,1.5921104077909427,0.0,2.0,,
development,statistical,s9171161_g2_n2_l0.5,9171161,2.0,2.0,retained_half,OK,0.0444575259971316,0.5,S,False,0.5583561786040699,0.7975908833544008,0.9289747480377648,0.7018229166666666,1,0.0,0.4078895922090574,1.5921104077909427,0.0,2.0,,
development,statistical,s9171161_g2_n2_l0.5,9171161,2.0,2.0,retained_map,OK,0.044456889998400584,0.5,S,False,0.5583561786040699,0.7975908833544008,0.9289747480377648,0.7018229166666666,1,0.0,0.4078895922090574,1.5921104077909427,0.0,2.0,,
development,statistical,s9171161_g2_n2_l0.5,9171161,2.0,2.0,retained_mean,OK,0.044458029995439574,0.5,S,False,0.5583561786040699,0.7975908833544008,0.9289747480377648,0.7018229166666666,1,0.0,0.4078895922090574,1.5921104077909427,0.0,2.0,,
development,statistical,s9171161_g2_n2_l0.5,9171161,2.0,2.0,v17_map,OK,0.04445624199433951,0.5,,False,0.5583561786040699,0.7975908833544008,0.9289747480377648,0.7018229166666666,1,5.1399599438829064e-17,0.4078895922090574,1.5921104077909427,0.0,2.0,,
development,statistical,s9171161_g2_n2_l1,9171161,2.0,2.0,identity,OK,0.044138263998320326,1.0,,False,1.1349297887717775,1.5656591639974144,1.9575943403183176,0.4036458333333333,,,2.186103580144542,0.18610358014454187,,,,
