case,domain,method,output,output_sha256,prepare_seconds,decode_seconds,association_change_fraction,fallback_components,gap_mm,amplitude_mm,surface_accuracy_mean_mm,surface_accuracy_p95_mm,matched_point_rms_mm
dual_g8_s9134111_b4_a8,synthetic,atlas_hard_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__atlas_hard_256.npz,2ed17ad8a0479b56c528c178aa7407fb969e22a9229b409b958b48c77ee23018,0.03781675099992299,0.00130332800006272,0.0,2,8,8,0.6367233071675562,2.340853444880581,1.233816284063512
dual_g8_s9134111_b4_a8,synthetic,atlas_tied_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__atlas_tied_96.npz,e84b6174da1092d5a04e696c301cec29294b9f28e7598efa893da95aac462ee3,0.03781675099992299,0.001753122999957668,0.0,8,8,8,0.730737154515363,2.403261093953681,1.3107082012743492
dual_g8_s9134111_b4_a8,synthetic,atlas_tied_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__atlas_tied_256.npz,6101d3b2f712835e6083737cb84afa5f2a4671fc293a7f6b7f5cdf8278ba96f0,0.03781675099992299,0.0011580770000136908,0.0,2,8,8,0.8225987291924078,2.68184390167162,1.4056272620893802
dual_g8_s9134111_b4_a8,synthetic,atlas_relax_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__atlas_relax_96.npz,f684abfd0c5903a47a990f27bdebeceea24af68d727f86b10849b9e1795f4cfa,0.03781675099992299,0.0153147399998943,0.03125,8,8,8,0.3269887474755982,0.8324794602023472,0.9806805911266849
dual_g8_s9134111_b4_a8,synthetic,atlas_relax_256,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__atlas_relax_256.npz,2621ec2be8b4dafe70ee5883a882019f1acfea80fdb8d2e21d1e40fb72cb6b52,0.03781675099992299,0.008525902999963364,0.06380208333333333,2,8,8,0.48811464774870533,1.4895191414116635,1.0683525291381457
dual_g8_s9134111_b4_a8,synthetic,bias_only,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__bias_only.npz,e85ab0b222e5ebcf1dfe17526dcdf0e6e86051e694a0b6628ceb5bf39d7145d9,,,,,8,8,0.8795074978376975,2.272204589596527,1.3393045261155851
dual_g8_s9134111_b4_a8,synthetic,old_original,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__old_original.npz,f30d84852797161cb3ffe94ba3f36268c7cc29b02e196e6a8cfbdbc4fda9f233,,,0.0,,8,8,0.4473477823338143,1.6358247480524937,1.047326076838329
dual_g8_s9134111_b4_a8,synthetic,whole_spatial,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__whole_spatial.npz,eb0467735f6fd9032465e9f4b2c590604966f30f183cc5f0993b54260d8cd942,,,,,8,8,1.1418196876503515,2.8647829263353697,1.594919519566459
dual_g8_s9134111_b4_a8,synthetic,local_spatial_96,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__local_spatial_96.npz,8dd1b57055fbcd62560882f2c092ea903a086cfd6a16998d7d785de2e6acd5aa,,,,,8,8,0.5078992087186898,1.9183626378906198,1.148252058173097
dual_g8_s9134111_b4_a8,synthetic,apss_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__apss_2.npz,0c453c90642ac6f82182dfac1532d2919b18434f56c904446f9630eaf6e348e0,,,,,8,8,0.45557229826857415,1.1727628461679178,1.0298813216747562
dual_g8_s9134111_b4_a8,synthetic,rimls_2,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/atlas-v13-curved-ugoaiy7_/outputs/dual_g8_s9134111_b4_a8__rimls_2.npz,b675b9fbd7a1a6a75e2cde18becb9130354f78da2372f5e9e3d107c34bcab5f5,,,,,8,8,0.4726177811810974,1.2228523003533773,1.0442231890066094
