phase,case,seed,gap,sigma,supplied_sigma,ratio,dependence,sigma_factor,kind,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,bias,retain
confirmation,s9191131_g2_n2_p0.2_l0_sf1.2,9191131,2.0,2.0,2.4,0.2,0.0,1.2,sigma_stress,a_crossfit_gate_map,OK,0.008154913011821918,0.36420082081932764,0.9961175944664303,0.5442495564295604,points,1,768,0.8096169051017997,0.8096169051017997,0.7994791666666666,,0.20052083333333334,0.0,0.20052083333333334,1.992235188932861,0.5,2.0,1,,
confirmation,s9191131_g2_n2_p0.2_l0_sf1.2,9191131,2.0,2.0,2.4,0.2,0.0,1.2,sigma_stress,a_insample_gate_map,OK,0.008158470998751,0.36420082081932764,0.9961175944664303,0.5442495564295604,points,1,768,0.8096169051017997,0.8096169051017997,0.7994791666666666,,0.20052083333333334,0.0,0.20052083333333334,1.992235188932861,0.5,2.0,1,,
confirmation,s9191131_g2_n2_p0.2_l1,9191131,2.0,2.0,2.0,0.2,1.0,1.0,statistical,a_crossfit_gate_map,OK,3.0826176600094186,0.1619984139350833,0.29410838629864233,0.18521960853487784,points,2,768,0.4036828675779664,0.4036828675779664,0.9778645833333334,,0.02008754255445551,0.18489583333333334,0.015625,0.027563533423595743,0.051144295443969714,0.6016802625182813,0,,
confirmation,s9191131_g2_n2_p0.2_l1,9191131,2.0,2.0,2.0,0.2,1.0,1.0,statistical,a_insample_gate_map,OK,3.0826222420000704,0.16210695799303815,0.24090019119288802,0.17327928156300643,points,2,768,0.34746193102392225,0.34746193102392225,0.984375,,0.017098347298913016,0.19270833333333334,0.0078125,0.09569916290068337,0.03166377596345023,0.5946282974636774,0,,
confirmation,s9191131_g2_n2_p0.2_l1_sf0.8,9191131,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,a_crossfit_gate_map,OK,3.0688050570024643,0.3106231928179081,0.6967258450810616,0.3429223958593355,points,2,768,0.8068192306276055,0.8068192306276055,0.9322916666666666,,0.05419570342673099,0.1796875,0.020833333333333343,0.07654558326856753,0.1372308473285672,1.202667361539942,0,,
confirmation,s9191131_g2_n2_p0.2_l1_sf0.8,9191131,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,a_insample_gate_map,OK,3.0688100190018304,0.3113461683176411,0.6927425641248227,0.35169612730558053,points,2,768,0.7740491177703007,0.7740491177703007,0.9388020833333334,,0.046171154533566315,0.171875,0.028645833333333343,0.08797514451979582,0.13234485384322517,1.2453730851463756,0,,
confirmation,s9191131_g2_n2_p0.2_l1_sf1.2,9191131,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,a_crossfit_gate_map,OK,2.765942468002322,0.4434880227698245,0.6264957311799695,0.4505337440126609,points,2,768,0.5720661403138563,0.5720661403138563,0.9322916666666666,,0.1769356219958136,0.16145833333333334,0.0390625,1.0625872355911639,0.15019670882863065,1.5266357138578681,0,,
confirmation,s9191131_g2_n2_p0.2_l1_sf1.2,9191131,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,a_insample_gate_map,OK,2.7659470869984943,0.09231388020021654,0.13859828367384622,0.10651283281889781,points,2,768,0.26214275043299506,0.26214275043299506,0.98828125,,0.013574552822496295,0.19140625,0.009114583333333343,0.0706245094051221,0.02678835822158298,0.24383694588532023,0,,
confirmation,s9191131_g2_n2_p0.5_l0,9191131,2.0,2.0,2.0,0.5,0.0,1.0,statistical,a_crossfit_gate_map,OK,2.812186595998355,0.14344759182022015,0.7012599948459299,0.24123547830625447,points,2,768,1.082083417979886,1.082083417979886,0.70703125,,0.2050348111512548,0.57421875,0.07421875,1.3390597211582864,0.3190104166666667,0.17679517129576117,0,,
confirmation,s9191131_g2_n2_p0.5_l0,9191131,2.0,2.0,2.0,0.5,0.0,1.0,statistical,a_insample_gate_map,OK,2.8121911130001536,0.11120414779733383,0.6788898886711903,0.1801152476990459,points,2,768,1.09772504030753,1.09772504030753,0.7109375,,0.194367948386158,0.546875,0.046875,1.2281215808333759,0.3046875,0.02736005254691709,0,,
confirmation,s9191131_g2_n2_p0.5_l0_sf0.8,9191131,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,a_crossfit_gate_map,OK,2.7113446919975104,0.470442975223251,1.0824221418899178,0.5720054752232637,points,2,768,1.4268811416742693,1.4268811416742693,0.7044270833333334,,0.21142578286347594,0.55078125,0.05078125,0.8411791806169662,0.3059895833333333,0.9751562118579269,0,,
confirmation,s9191131_g2_n2_p0.5_l0_sf0.8,9191131,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,a_insample_gate_map,OK,2.7113489490002394,0.4741032452879274,1.0964990786212607,0.5860824119546064,points,2,768,1.4409754737137936,1.4409754737137936,0.7005208333333334,,0.21090376470793268,0.5559895833333334,0.05598958333333337,0.8683690583320263,0.31119791666666663,0.9860707107351496,0,,
confirmation,s9191131_g2_n2_p0.5_l0_sf1.2,9191131,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,a_crossfit_gate_map,OK,0.008259419002570212,0.9027456166042409,0.9995581998674599,0.9065369107706693,points,1,768,1.0061766751573196,1.0061766751573196,0.4986979166666667,,0.5,0.3997395833333333,0.10026041666666669,1.9991163997349195,0.5013020833333334,2.0,1,,
confirmation,s9191131_g2_n2_p0.5_l0_sf1.2,9191131,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,a_insample_gate_map,OK,0.008263370997156017,0.9027456166042409,0.9995581998674599,0.9065369107706693,points,1,768,1.0061766751573196,1.0061766751573196,0.4986979166666667,,0.5,0.3997395833333333,0.10026041666666669,1.9991163997349195,0.5013020833333334,2.0,1,,
confirmation,s9191131_g2_n2_p0.5_l1,9191131,2.0,2.0,2.0,0.5,1.0,1.0,statistical,a_crossfit_gate_map,OK,0.008026624011108652,0.40690034224793337,0.41056863207398564,0.4082376485489414,points,1,768,0.5092653445132969,0.5092653445132969,0.9700520833333334,,0.5,0.4778645833333333,0.022135416666666685,0.635465767562152,0.029947916666666668,2.0,1,,
confirmation,s9191131_g2_n2_p0.5_l1,9191131,2.0,2.0,2.0,0.5,1.0,1.0,statistical,a_insample_gate_map,OK,0.008030584009247832,0.40690034224793337,0.41056863207398564,0.4082376485489414,points,1,768,0.5092653445132969,0.5092653445132969,0.9700520833333334,,0.5,0.4778645833333333,0.022135416666666685,0.635465767562152,0.029947916666666668,2.0,1,,
confirmation,s9191131_g2_n2_p0.5_l1_sf0.8,9191131,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,a_crossfit_gate_map,OK,2.7503473889955785,0.6704397401018096,1.0600657390452708,0.6760542631725426,points,2,768,1.1806839957836481,1.1806839957836481,0.4752604166666667,,0.32303217771037196,0.453125,0.046875,0.5362552790239195,0.3776041666666667,0.3069882378104922,0,,
confirmation,s9191131_g2_n2_p0.5_l1_sf0.8,9191131,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,a_insample_gate_map,OK,2.750352099988959,0.6695034342178214,1.0574084593701945,0.675176289869339,points,2,768,1.183122581848497,1.183122581848497,0.484375,,0.32345086765545994,0.45703125,0.04296875,0.5165150693907212,0.37109375,0.350469959860781,0,,
confirmation,s9191131_g2_n2_p0.5_l1_sf1.2,9191131,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,a_crossfit_gate_map,OK,0.008169526990968734,0.40690034224793337,0.41056863207398564,0.4082376485489414,points,1,768,0.5092653445132969,0.5092653445132969,0.9700520833333334,,0.5,0.4778645833333333,0.022135416666666685,0.635465767562152,0.029947916666666668,2.0,1,,
confirmation,s9191131_g2_n2_p0.5_l1_sf1.2,9191131,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,a_insample_gate_map,OK,0.008174132002750412,0.40690034224793337,0.41056863207398564,0.4082376485489414,points,1,768,0.5092653445132969,0.5092653445132969,0.9700520833333334,,0.5,0.4778645833333333,0.022135416666666685,0.635465767562152,0.029947916666666668,2.0,1,,
confirmation,s9191131_g2_n2_p0.8_l0,9191131,2.0,2.0,2.0,0.8,0.0,1.0,statistical,a_crossfit_gate_map,OK,0.00822575499478262,0.4378825125140062,1.0056258397175717,0.6284591158483522,points,1,768,0.808385630593365,0.808385630593365,0.7994791666666666,,0.7994791666666666,1.0,0.20052083333333337,2.0112516794351434,0.5,2.0,1,,
confirmation,s9191131_g2_n2_p0.8_l0,9191131,2.0,2.0,2.0,0.8,0.0,1.0,statistical,a_insample_gate_map,OK,0.008230306004406884,0.4378825125140062,1.0056258397175717,0.6284591158483522,points,1,768,0.808385630593365,0.808385630593365,0.7994791666666666,,0.7994791666666666,1.0,0.20052083333333337,2.0112516794351434,0.5,2.0,1,,
confirmation,s9191131_g2_n2_p0.8_l1,9191131,2.0,2.0,2.0,0.8,1.0,1.0,statistical,a_crossfit_gate_map,OK,3.0388558489939896,0.13805329300220817,0.21844301966466084,0.14779085929789165,points,2,768,0.4069068734722,0.4069068734722,0.9713541666666666,,0.024206415168691608,0.7942708333333334,0.005208333333333259,0.06390254886679925,0.039807098439020264,0.41990189564296365,0,,
confirmation,s9191131_g2_n2_p0.8_l1,9191131,2.0,2.0,2.0,0.8,1.0,1.0,statistical,a_insample_gate_map,OK,3.0388610560039524,0.14708355009384302,0.2152013108633431,0.1621202659876716,points,2,768,0.40057766411550627,0.40057766411550627,0.9752604166666666,,0.021917007519565466,0.7916666666666666,0.0078125,0.021328024561310777,0.03331359194551377,0.466838717641719,0,,
confirmation,s9191131_g8_n1_p0.2_l0,9191131,8.0,1.0,1.0,0.2,0.0,1.0,statistical,a_crossfit_gate_map,OK,2.727413130996865,0.057265794926094016,0.05861509103190153,0.05726579492612092,points,2,768,0.07009136052808808,0.07009136052808808,1.0,,9.093073501254412e-10,0.20052083333333334,0.0,0.07893329363855628,0.0,0.07767359809072083,0,,
confirmation,s9191131_g8_n1_p0.2_l0,9191131,8.0,1.0,1.0,0.2,0.0,1.0,statistical,a_insample_gate_map,OK,2.7274176429928048,0.0572656491221251,0.05861469245852827,0.057265649122152,points,2,768,0.07009116457624456,0.07009116457624456,1.0,,9.059974819983194e-10,0.20052083333333334,0.0,0.07893235514219832,0.0,0.07767266945218942,0,,
confirmation,s9191131_g8_n1_p0.2_l1,9191131,8.0,1.0,1.0,0.2,1.0,1.0,statistical,a_crossfit_gate_map,OK,2.894093189999694,0.07204050965125221,0.059871589867450364,0.07204050965127917,points,2,768,0.08911563100205032,0.08911563100205032,1.0,,8.0643986439418e-15,0.20052083333333334,0.0,0.04110523324564852,0.0,0.21886407744460357,0,,
confirmation,s9191131_g8_n1_p0.2_l1,9191131,8.0,1.0,1.0,0.2,1.0,1.0,statistical,a_insample_gate_map,OK,2.894098427001154,0.07204052011170951,0.059871602690654585,0.07204052011173645,points,2,768,0.08911564308078658,0.08911564308078658,1.0,,6.69531487886299e-16,0.20052083333333334,0.0,0.0411052940236889,0.0,0.21886416225518346,0,,
confirmation,s9191131_g8_n1_p0.5_l0,9191131,8.0,1.0,1.0,0.5,0.0,1.0,statistical,a_crossfit_gate_map,OK,2.6833331889938563,0.053970575830680025,0.05397057583068002,0.05397057583074612,points,2,768,0.06694455177567696,0.06694455177567696,1.0,,6.888759712208968e-11,0.5,0.0,0.0431688920939024,0.0,0.04628338181494307,0,,
confirmation,s9191131_g8_n1_p0.5_l0,9191131,8.0,1.0,1.0,0.5,0.0,1.0,statistical,a_insample_gate_map,OK,2.683339812007034,0.05397057371715094,0.05397057371715093,0.05397057371721702,points,2,768,0.06694455085829977,0.06694455085829977,1.0,,6.900781196731572e-11,0.5,0.0,0.04316888317796419,0.0,0.04628338029380252,0,,
confirmation,s9191131_g8_n1_p0.5_l1,9191131,8.0,1.0,1.0,0.5,1.0,1.0,statistical,a_crossfit_gate_map,OK,2.836734764990979,1.0068027728209168,1.0068027728209168,1.0068027728209261,points,2,768,1.2444711799201935,1.2444711799201935,0.5794270833333334,,0.4399545725619432,0.5,0.0,0.672827967392716,0.0,4.2828906348249,0,,
confirmation,s9191131_g8_n1_p0.5_l1,9191131,8.0,1.0,1.0,0.5,1.0,1.0,statistical,a_insample_gate_map,OK,2.8367393869993975,1.0065109354473263,1.0065109354473263,1.0065109354473356,points,2,768,1.2444573892321875,1.2444573892321875,0.5794270833333334,,0.43942341301907306,0.5,0.0,0.6771686952554639,0.0,4.283565132951389,0,,
confirmation,s9191131_g8_n1_p0.8_l0,9191131,8.0,1.0,1.0,0.8,0.0,1.0,statistical,a_crossfit_gate_map,OK,2.820048478009994,0.05317474216487259,0.05882439508253985,0.053174742164887275,points,2,768,0.06634449529278466,0.06634449529278466,1.0,,1.0879937134756273e-11,0.7994791666666666,0.0,0.0418983008867464,0.0,0.053359473095049736,0,,
confirmation,s9191131_g8_n1_p0.8_l0,9191131,8.0,1.0,1.0,0.8,0.0,1.0,statistical,a_insample_gate_map,OK,2.8200535780051723,0.053174752966642126,0.05882439619376498,0.05317475296665681,points,2,768,0.06634450094888222,0.06634450094888222,1.0,,9.054775576598743e-12,0.7994791666666666,0.0,0.04189831164540436,0.0,0.053359488536820265,0,,
confirmation,s9191131_g8_n1_p0.8_l1,9191131,8.0,1.0,1.0,0.8,1.0,1.0,statistical,a_crossfit_gate_map,OK,2.813497308001388,0.05479800067475151,0.04913358645647495,0.05479800067476605,points,2,768,0.0677969906453979,0.0677969906453979,1.0,,6.575408080540243e-13,0.7994791666666666,0.0,0.02820937631174658,0.0,0.08761949162526683,0,,
confirmation,s9191131_g8_n1_p0.8_l1,9191131,8.0,1.0,1.0,0.8,1.0,1.0,statistical,a_insample_gate_map,OK,2.8135023689974332,0.05479799778970066,0.049133564185513415,0.05479799778971519,points,2,768,0.06779698928829965,0.06779698928829965,1.0,,3.9791380688398183e-13,0.7994791666666666,0.0,0.02820940108246983,0.0,0.0876196287893869,0,,
confirmation,s9191131_g8_n2_p0.2_l0,9191131,8.0,2.0,2.0,0.2,0.0,1.0,statistical,a_crossfit_gate_map,OK,2.695586379006272,0.17376872745554647,0.3199819111436338,0.2590020740594397,points,2,768,1.122054555096979,1.122054555096979,0.9817708333333334,,0.013894000502646697,0.21223958333333334,0.01171875,0.2553394480595159,0.01951224671094378,0.04424942264055787,0,,
confirmation,s9191131_g8_n2_p0.2_l0,9191131,8.0,2.0,2.0,0.2,0.0,1.0,statistical,a_insample_gate_map,OK,2.695591493000393,0.17362360089516396,0.3198238878206435,0.2588774913506235,points,2,768,1.122141059196921,1.122141059196921,0.9817708333333334,,0.013857718252049659,0.21223958333333334,0.01171875,0.2546776786430085,0.01951224671094378,0.04495455096085088,0,,
confirmation,s9191131_g8_n2_p0.2_l1,9191131,8.0,2.0,2.0,0.2,1.0,1.0,statistical,a_crossfit_gate_map,OK,2.9261485929891933,0.14190610711339313,0.12334226078592406,0.1519288917737128,points,2,768,0.3404201657359101,0.3404201657359101,0.9986979166666666,,0.000648561840452866,0.20182291666666666,0.0013020833333333148,0.06783454805336042,0.0008143322475570033,0.43487087258833057,0,,
confirmation,s9191131_g8_n2_p0.2_l1,9191131,8.0,2.0,2.0,0.2,1.0,1.0,statistical,a_insample_gate_map,OK,2.926153162989067,0.14123939291681167,0.11668654609712245,0.14123939291683807,points,2,768,0.17484287535778628,0.17484287535778628,1.0,,0.0004180063147381993,0.20052083333333334,0.0,0.08421153103933321,0.0,0.4349343913210628,0,,
confirmation,s9191131_g8_n2_p0.5_l0,9191131,8.0,2.0,2.0,0.5,0.0,1.0,statistical,a_crossfit_gate_map,OK,2.7238950330065563,0.1183364373345036,0.31377670889767184,0.14796910746148131,points,2,768,1.2702522472354933,1.2702522472354933,0.9778645833333334,,0.017313553964964794,0.50390625,0.00390625,0.30341503242206525,0.024739583333333332,0.09226317425878605,0,,
confirmation,s9191131_g8_n2_p0.5_l0,9191131,8.0,2.0,2.0,0.5,0.0,1.0,statistical,a_insample_gate_map,OK,2.723899831995368,0.11958184492066452,0.3149776058133261,0.1491840933832375,points,2,768,1.2703949584339893,1.2703949584339893,0.9778645833333334,,0.01733718278146502,0.50390625,0.00390625,0.3032972471020381,0.024739583333333332,0.09227858635725994,0,,
confirmation,s9191131_g8_n2_p0.5_l1,9191131,8.0,2.0,2.0,0.5,1.0,1.0,statistical,a_crossfit_gate_map,OK,5.605622739996761,0.1331981088551548,0.14306755969216584,0.14263658219034264,points,2,768,0.32362699574753084,0.32362699574753084,1.0,,0.0009142877701352804,0.5013020833333334,0.0013020833333333703,0.2636589693851423,0.0013020833333333333,0.40869793723971615,0,,
confirmation,s9191131_g8_n2_p0.5_l1,9191131,8.0,2.0,2.0,0.5,1.0,1.0,statistical,a_insample_gate_map,OK,5.605627414988703,0.13238698387112707,0.14226334506008204,0.14183765891425448,points,2,768,0.32312196009581273,0.32312196009581273,1.0,,0.0008396291876748124,0.5013020833333334,0.0013020833333333703,0.2636965592056315,0.0013020833333333333,0.4047901994019183,0,,
confirmation,s9191131_g8_n2_p0.8_l0,9191131,8.0,2.0,2.0,0.8,0.0,1.0,statistical,a_crossfit_gate_map,OK,2.662277418989106,0.07230543152476787,0.2765724883844923,0.10244644485705337,points,2,768,0.8728088577202344,0.8728088577202344,0.98828125,,0.011087971063478847,0.8033854166666666,0.00390625,0.24046437418334854,0.02192351622319049,0.11907535795494617,0,,
confirmation,s9191131_g8_n2_p0.8_l0,9191131,8.0,2.0,2.0,0.8,0.0,1.0,statistical,a_insample_gate_map,OK,2.6622821369965095,0.07159725030000429,0.2758226014175693,0.10175586556842854,points,2,768,0.8727452081394845,0.8727452081394845,0.98828125,,0.01092161238280308,0.8033854166666666,0.00390625,0.24100024407655507,0.02192351622319049,0.11847974403979578,0,,
confirmation,s9191131_g8_n2_p0.8_l1,9191131,8.0,2.0,2.0,0.8,1.0,1.0,statistical,a_crossfit_gate_map,OK,2.9729816030012444,0.11580749284672642,0.16048860068794427,0.13473734316928881,points,2,768,0.4319296475158877,0.4319296475158877,0.9973958333333334,,0.002815085706144559,0.8020833333333334,0.0026041666666667407,0.11381204043118576,0.006493506493506494,0.20570082346942264,0,,
confirmation,s9191131_g8_n2_p0.8_l1,9191131,8.0,2.0,2.0,0.8,1.0,1.0,statistical,a_insample_gate_map,OK,2.9729865139961476,0.11684151812806769,0.161624373242563,0.13575502760291244,points,2,768,0.4322725498188472,0.4322725498188472,0.9973958333333334,,0.0025715738630644937,0.8020833333333334,0.0026041666666667407,0.11269034466907346,0.006493506493506494,0.2076201657534682,0,,
confirmation,s9192101_g0_n0.5_b0_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,0.0036120629956712946,0.04146134997510349,0.04146134997510349,0.04146134997510349,points,1,186,0.050395165889995895,0.050395165889995895,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192101_g0_n0.5_b0_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,0.0036152849934296682,0.04146134997510349,0.04146134997510349,0.04146134997510349,points,1,186,0.050395165889995895,0.050395165889995895,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192101_g0_n0.5_b0_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,0.008801201998721808,0.024562470822669893,0.024562470822669893,0.024562470822669717,points,1,768,0.030295590222907558,0.030295590222907558,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192101_g0_n0.5_b0_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,0.00880566900013946,0.024562470822669893,0.024562470822669893,0.024562470822669717,points,1,768,0.030295590222907558,0.030295590222907558,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192101_g0_n0.5_b4_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,0.0035457939957268536,0.06506805156847582,0.06506805156847582,0.06506805156847582,points,1,186,0.07885951662901818,0.07885951662901818,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192101_g0_n0.5_b4_r0.25,9192101,0,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,0.0035486499982653186,0.06506805156847582,0.06506805156847582,0.06506805156847582,points,1,186,0.07885951662901818,0.07885951662901818,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192101_g0_n0.5_b4_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,0.008472879999317229,0.024564124361984338,0.024564124361984338,0.02456412436198416,points,1,768,0.031204356900060428,0.031204356900060428,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192101_g0_n0.5_b4_r1.0,9192101,0,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,0.008475648006424308,0.024564124361984338,0.024564124361984338,0.02456412436198416,points,1,768,0.031204356900060428,0.031204356900060428,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192101_g0_n1.0_b0_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.0034768360055750236,0.08291210267310122,0.08291210267310122,0.0829121026731012,points,1,186,0.1009138235990768,0.1009138235990768,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192101_g0_n1.0_b0_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,0.0034805070026777685,0.08291210267310122,0.08291210267310122,0.0829121026731012,points,1,186,0.1009138235990768,0.1009138235990768,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192101_g0_n1.0_b0_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.00864762299170252,0.04907722062870532,0.04907722062870532,0.04907722062870497,points,1,768,0.060588272530497894,0.060588272530497894,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192101_g0_n1.0_b0_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,0.00865100599185098,0.04907722062870532,0.04907722062870532,0.04907722062870497,points,1,768,0.060588272530497894,0.060588272530497894,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192101_g0_n1.0_b4_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.0034502700000302866,0.09240515772132604,0.09240515772132604,0.09240515772132606,points,1,186,0.11664377563821064,0.11664377563821064,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192101_g0_n1.0_b4_r0.25,9192101,0,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,0.003452924996963702,0.09240515772132604,0.09240515772132604,0.09240515772132606,points,1,186,0.11664377563821064,0.11664377563821064,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192101_g0_n1.0_b4_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.008614056001533754,0.04908555391679942,0.04908555391679942,0.049085553916799064,points,1,768,0.06184018089911747,0.06184018089911747,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192101_g0_n1.0_b4_r1.0,9192101,0,1.0,1.0,,,1.0,bridge,a_insample_gate_map,OK,0.008618223000667058,0.04908555391679942,0.04908555391679942,0.049085553916799064,points,1,768,0.06184018089911747,0.06184018089911747,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192101_g0_n2.0_b0_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.003508547000819817,0.16593336319945237,0.16593336319945237,0.16593336319945234,points,1,186,0.20300509601822783,0.20300509601822783,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192101_g0_n2.0_b0_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.0035117110091960058,0.16593336319945237,0.16593336319945237,0.16593336319945234,points,1,186,0.20300509601822783,0.20300509601822783,1.0,0,0.0,,,,,,,0,0.25
confirmation,s9192101_g0_n2.0_b0_r1.0,9192101,0,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.008741562996874563,0.09773254796936866,0.09773254796936866,0.09773254796936792,points,1,768,0.1211726887518627,0.1211726887518627,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192101_g0_n2.0_b0_r1.0,9192101,0,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.008745598999666981,0.09773254796936866,0.09773254796936866,0.09773254796936792,points,1,768,0.1211726887518627,0.1211726887518627,1.0,0,0.0,,,,,,,0,1.0
confirmation,s9192101_g0_n2.0_b4_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.0035420549975242466,0.16734695727926135,0.16734695727926135,0.1673469572792614,points,1,186,0.21189030214574178,0.21189030214574178,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192101_g0_n2.0_b4_r0.25,9192101,0,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.003545544997905381,0.16734695727926135,0.16734695727926135,0.1673469572792614,points,1,186,0.21189030214574178,0.21189030214574178,1.0,0,0.0,,,,,,,4,0.25
confirmation,s9192101_g0_n2.0_b4_r1.0,9192101,0,2.0,2.0,,,1.0,bridge,a_crossfit_gate_map,OK,0.008572945997002535,0.09774180564199349,0.09774180564199349,0.09774141323772996,points,1,768,0.12360252174181538,0.12360252174181538,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192101_g0_n2.0_b4_r1.0,9192101,0,2.0,2.0,,,1.0,bridge,a_insample_gate_map,OK,0.008575828003813513,0.09774180564199349,0.09774180564199349,0.09774141323772996,points,1,768,0.12360252174181538,0.12360252174181538,1.0,0,0.0,,,,,,,4,1.0
confirmation,s9192101_g2_n0.5_b0_r0.25,9192101,2,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.4069988280098187,0.059244285371239255,0.06124788112137328,0.059244285371243335,points,2,397,0.08283918062405139,0.08283918062405139,1.0,,0.0007665223111736567,0.29219143576826195,0.0,0.026528481893369094,0.0,0.14330344854714427,0,0,0.25
confirmation,s9192101_g2_n0.5_b0_r0.25,9192101,2,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,2.4070034960022895,0.058857191675914175,0.06086404845875096,0.058857191675918255,points,2,397,0.08243256997340288,0.08243256997340288,1.0,,0.0005189207281227904,0.29219143576826195,0.0,0.0274632186608883,0.0,0.14055969497441967,0,0,0.25
confirmation,s9192101_g2_n0.5_b0_r1.0,9192101,2,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,3.1256736460054526,0.03687008107979986,0.039228887787328845,0.0351078266265112,points,2,768,0.107365427598671,0.107365427598671,0.9973958333333334,,0.0025988767924098014,0.6341145833333334,0.0,0.0725632416224693,0.00280605347577952,0.15357927506935032,0,0,1.0
confirmation,s9192101_g2_n0.5_b0_r1.0,9192101,2,0.5,0.5,,,1.0,bridge,a_insample_gate_map,OK,3.1256791740015615,0.03683375172970336,0.039135036651844354,0.03507086262905445,points,2,768,0.1073509301926393,0.1073509301926393,0.9973958333333334,,0.002465975221180911,0.6341145833333334,0.0,0.07268491971772129,0.00280605347577952,0.15230907512277603,0,0,1.0
confirmation,s9192101_g2_n0.5_b4_r0.25,9192101,2,0.5,0.5,,,1.0,bridge,a_crossfit_gate_map,OK,2.465597176007577,0.06641802565352023,0.0771610733706597,0.06933493370070858,points,2,397,0.11989143471136628,0.11989143471136628,0.9974811083123426,,0.0008944695959563584,0.28967254408060455,0.0025188916876573986,0.048780985151638756,0.004310344827586207,0.14424579708965402,0,4,0.25
