phase,case,seed,gap,sigma,supplied_sigma,ratio,dependence,sigma_factor,kind,method,status,seconds,surface_mae_mm,balanced_source_mae_mm,vertical_w1_mm,representation,model_k,n,risk_rms_mm,matched_rms_mm,coverage_1mm,single_false_split,posterior_brier,weighted_reference_near_mass,upper_mass,upper_mass_error,source_gap_error_mm,cross_midplane_mass,fitted_gap_error_mm,dual_missed,bias,retain
confirmation,s9191111_g2_n2_p0.2_l1,9191111,2.0,2.0,2.0,0.2,1.0,1.0,statistical,b_weighted_measure,OK,0.034316238001338206,0.16837537645342512,0.523322288669648,0.21324507190271116,weighted,2,768,0.6110804883625978,,,,0.026369483068669815,0.9317372871053395,0.17562762387544906,0.024893209457884286,0.0005348107859033391,0.1297042477676232,0.5098556257212303,0,,
confirmation,s9191111_g2_n2_p0.2_l1_sf0.8,9191111,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_identity,OK,0.029226893006125465,1.1500259048224526,1.613237174083348,1.3516855127554315,points,0,768,1.9683502199454979,1.9683502199454979,0.3984375,,,,0.390625,0.19010416666666666,0.29266937462824183,0.289458098904353,,,,
confirmation,s9191111_g2_n2_p0.2_l1_sf0.8,9191111,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_map,OK,0.029219753996585496,0.3592621637574065,0.7872580792885637,0.3879079970907351,points,2,768,0.8494477953649158,0.8494477953649158,0.9270833333333334,,0.06375646727331623,,0.18619791666666666,0.014322916666666685,0.1667392548996851,0.14536359406066246,1.1939820466596336,0,,
confirmation,s9191111_g2_n2_p0.2_l1_sf0.8,9191111,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_mean,OK,0.02922464199946262,0.30791171523978716,0.5795508282260347,0.30928669829521893,points,2,768,0.6571552098623487,0.6571552098623487,0.921875,,0.06375646727331623,,0.21614583333333334,0.015625,0.02759711081387839,0.1356656372943018,1.1939820466596336,0,,
confirmation,s9191111_g2_n2_p0.2_l1_sf0.8,9191111,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_posterior_draw,OK,0.029226412996649742,0.3793194611198553,0.8250396434906999,0.41317362778653133,points,2,768,0.9756933105886024,0.9756933105886024,0.8997395833333334,,0.06375646727331623,,0.21744791666666666,0.016927083333333315,0.09377718775656607,0.15678539701341004,1.1939820466596336,0,,
confirmation,s9191111_g2_n2_p0.2_l1_sf0.8,9191111,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_quota_map,OK,0.029225951002445072,0.3711962449498541,0.7796296815862637,0.3842170782831962,points,2,768,0.8904770881060012,0.8904770881060012,0.921875,,0.06375646727331623,,0.20703125,0.006510416666666657,0.23916086228618916,0.134026397055713,1.1939820466596336,0,,
confirmation,s9191111_g2_n2_p0.2_l1_sf0.8,9191111,2.0,2.0,1.6,0.2,1.0,0.8,sigma_stress,b_weighted_measure,OK,0.029225381003925577,0.3737794391666926,0.8520683319675076,0.38776074173886965,weighted,2,768,0.9869629266354246,,,,0.06375646727331623,0.8830903968371399,0.20751148461942262,0.006990651286089278,0.02759711081387839,0.17578586364054427,1.1939820466596336,0,,
confirmation,s9191111_g2_n2_p0.2_l1_sf1.2,9191111,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_identity,OK,0.023245306991157122,1.1500259048224526,1.613237174083348,1.3516855127554315,points,0,768,1.9683502199454979,1.9683502199454979,0.3984375,,,,0.390625,0.19010416666666666,0.29266937462824183,0.289458098904353,,,,
confirmation,s9191111_g2_n2_p0.2_l1_sf1.2,9191111,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_map,OK,0.02323815500130877,0.5305668906262607,0.5984972452026509,0.5324899277070686,points,1,768,0.600268808248845,0.600268808248845,0.9609375,,0.20052083333333334,,0.234375,0.03385416666666666,0.8869359664006466,0.029294809425102583,2.0,1,,
confirmation,s9191111_g2_n2_p0.2_l1_sf1.2,9191111,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_mean,OK,0.023243021991220303,0.5305668906262607,0.5984972452026509,0.5324899277070686,points,1,768,0.600268808248845,0.600268808248845,0.9609375,,0.20052083333333334,,0.234375,0.03385416666666666,0.8869359664006466,0.029294809425102583,2.0,1,,
confirmation,s9191111_g2_n2_p0.2_l1_sf1.2,9191111,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_posterior_draw,OK,0.023244780997629277,0.5305668906262607,0.5984972452026509,0.5324899277070686,points,1,768,0.600268808248845,0.600268808248845,0.9609375,,0.20052083333333334,,0.234375,0.03385416666666666,0.8869359664006466,0.029294809425102583,2.0,1,,
confirmation,s9191111_g2_n2_p0.2_l1_sf1.2,9191111,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_quota_map,OK,0.02324422399397008,0.5305668906262607,0.5984972452026509,0.5324899277070686,points,1,768,0.600268808248845,0.600268808248845,0.9609375,,0.20052083333333334,,0.234375,0.03385416666666666,0.8869359664006466,0.029294809425102583,2.0,1,,
confirmation,s9191111_g2_n2_p0.2_l1_sf1.2,9191111,2.0,2.0,2.4,0.2,1.0,1.2,sigma_stress,b_weighted_measure,OK,0.023243734991410747,0.5305668906262607,0.5984972452026509,0.5324899277070686,weighted,1,768,0.600268808248845,,,,0.20052083333333334,0.9609375000000006,0.234375,0.03385416666666666,0.8869359664006466,0.029294809425102583,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l0,9191111,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_identity,OK,0.04602096899179742,1.1235596055171364,1.5760006768024066,1.1243593862789432,points,0,768,1.9683502199454979,1.9683502199454979,0.39453125,,,,0.4856770833333333,0.014322916666666685,0.02681059213822179,0.30859375,,,,
confirmation,s9191111_g2_n2_p0.5_l0,9191111,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_map,OK,0.0460122109943768,0.24916534770485413,0.7687531121141791,0.47439040298485124,points,2,768,1.0850048511970807,1.0850048511970807,0.6901041666666666,,0.21177040846823983,,0.2916666666666667,0.20833333333333331,1.330952243213104,0.3333333333333333,0.06088573238097483,0,,
confirmation,s9191111_g2_n2_p0.5_l0,9191111,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_mean,OK,0.04601774099864997,0.6393897524148008,0.8060755976023903,0.641242296968042,points,2,768,0.8967256991076294,0.8967256991076294,0.6901041666666666,,0.21177040846823983,,0.45703125,0.04296875,1.6051654196240972,0.3268229166666667,0.06088573238097483,0,,
confirmation,s9191111_g2_n2_p0.5_l0,9191111,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_posterior_draw,OK,0.04602024699852336,0.2434257492733215,0.88658371529251,0.33761996666533106,points,2,768,1.2236646530794386,1.2236646530794386,0.6458333333333334,,0.21177040846823983,,0.4049479166666667,0.09505208333333331,1.548092642972526,0.38932291666666663,0.06088573238097483,0,,
confirmation,s9191111_g2_n2_p0.5_l0,9191111,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_quota_map,OK,0.046019636996788904,0.24428286154896975,0.7502695735463647,0.35931926675605697,points,2,768,1.083534288649962,1.083534288649962,0.71875,,0.21177040846823983,,0.3854166666666667,0.11458333333333331,1.2501558153956447,0.3125,0.06088573238097483,0,,
confirmation,s9191111_g2_n2_p0.5_l0,9191111,2.0,2.0,2.0,0.5,0.0,1.0,statistical,b_weighted_measure,OK,0.046018680004635826,0.24453778787285052,0.9080773166130189,0.3597143106846245,weighted,2,768,1.235750327532102,,,,0.21177040846823983,0.6311351933454157,0.38541434518998785,0.11458565481001215,1.6051654196240972,0.4040391140575632,0.06088573238097483,0,,
confirmation,s9191111_g2_n2_p0.5_l0_sf0.8,9191111,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_identity,OK,0.04399059100251179,1.1235596055171364,1.5760006768024066,1.1243593862789432,points,0,768,1.9683502199454979,1.9683502199454979,0.39453125,,,,0.4856770833333333,0.014322916666666685,0.02681059213822179,0.30859375,,,,
confirmation,s9191111_g2_n2_p0.5_l0_sf0.8,9191111,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_map,OK,0.043982682007481344,0.4520654313970868,1.0535088509395274,0.5842300818215425,points,2,768,1.4017444285173217,1.4017444285173217,0.7213541666666666,,0.21578563036441545,,0.43359375,0.06640625,0.8048349722278825,0.30078125,0.945201175676194,0,,
confirmation,s9191111_g2_n2_p0.5_l0_sf0.8,9191111,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_mean,OK,0.043987719996948726,0.39320350849343794,0.7962221959370686,0.4001778501157925,points,2,768,1.0610769049924154,1.0610769049924154,0.71484375,,0.21578563036441545,,0.4622395833333333,0.037760416666666685,1.0494043182006796,0.30598958333333337,0.945201175676194,0,,
confirmation,s9191111_g2_n2_p0.5_l0_sf0.8,9191111,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_posterior_draw,OK,0.04399001599813346,0.4690347697478942,1.1147490226236683,0.5621778887010388,points,2,768,1.464709093670466,1.464709093670466,0.6901041666666666,,0.21578563036441545,,0.453125,0.046875,0.935221482609381,0.3229166666666667,0.945201175676194,0,,
confirmation,s9191111_g2_n2_p0.5_l0_sf0.8,9191111,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_quota_map,OK,0.0439894080045633,0.4551859768613374,1.0592335630704448,0.5639131272857927,points,2,768,1.4077456701328328,1.4077456701328328,0.7200520833333334,,0.21578563036441545,,0.4453125,0.0546875,0.8125047669562062,0.3020833333333333,0.945201175676194,0,,
confirmation,s9191111_g2_n2_p0.5_l0_sf0.8,9191111,2.0,2.0,1.6,0.5,0.0,0.8,sigma_stress,b_weighted_measure,OK,0.04398850500001572,0.4567449659158742,1.1412222894825967,0.5651606956569628,weighted,2,768,1.4910757900914082,,,,0.21578563036441545,0.684404478347747,0.4454797634367353,0.05452023656326471,1.0494043182006796,0.3423012228956794,0.945201175676194,0,,
confirmation,s9191111_g2_n2_p0.5_l0_sf1.2,9191111,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_identity,OK,0.02136536799662281,1.1235596055171364,1.5760006768024066,1.1243593862789432,points,0,768,1.9683502199454979,1.9683502199454979,0.39453125,,,,0.4856770833333333,0.014322916666666685,0.02681059213822179,0.30859375,,,,
confirmation,s9191111_g2_n2_p0.5_l0_sf1.2,9191111,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_map,OK,0.021358111989684403,0.8521966194641287,0.9883088904309923,0.8522433425227289,points,1,768,1.0039341216167545,1.0039341216167545,0.5286458333333334,,0.5,,0.5104166666666666,0.01041666666666663,1.976617780861985,0.47135416666666663,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l0_sf1.2,9191111,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_mean,OK,0.02136298800178338,0.8521966194641287,0.9883088904309923,0.8522433425227289,points,1,768,1.0039341216167545,1.0039341216167545,0.5286458333333334,,0.5,,0.5104166666666666,0.01041666666666663,1.976617780861985,0.47135416666666663,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l0_sf1.2,9191111,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_posterior_draw,OK,0.021364895001170225,0.8521966194641287,0.9883088904309923,0.8522433425227289,points,1,768,1.0039341216167545,1.0039341216167545,0.5286458333333334,,0.5,,0.5104166666666666,0.01041666666666663,1.976617780861985,0.47135416666666663,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l0_sf1.2,9191111,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_quota_map,OK,0.021364400992752053,0.8521966194641287,0.9883088904309923,0.8522433425227289,points,1,768,1.0039341216167545,1.0039341216167545,0.5286458333333334,,0.5,,0.5104166666666666,0.01041666666666663,1.976617780861985,0.47135416666666663,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l0_sf1.2,9191111,2.0,2.0,2.4,0.5,0.0,1.2,sigma_stress,b_weighted_measure,OK,0.02136374599649571,0.8521966194641287,0.9883088904309923,0.8522433425227289,weighted,1,768,1.0039341216167545,,,,0.5,0.5364583333333333,0.5104166666666666,0.01041666666666663,1.976617780861985,0.47135416666666663,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1,9191111,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_identity,OK,0.020866623002802953,1.1425016430275898,1.5760006768024069,1.1431408502475895,points,0,768,1.9683502199454979,1.9683502199454979,0.3984375,,,,0.4908854166666667,0.009114583333333315,0.1746143805425695,0.28776041666666663,,,,
confirmation,s9191111_g2_n2_p0.5_l1,9191111,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_map,OK,0.020859842989011668,0.45546902076223245,0.45600505305378203,0.45561802304761945,points,1,768,0.5292732659733782,0.5292732659733782,0.9921875,,0.5,,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1,9191111,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_mean,OK,0.02086412999778986,0.45546902076223245,0.45600505305378203,0.45561802304761945,points,1,768,0.5292732659733782,0.5292732659733782,0.9921875,,0.5,,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1,9191111,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_posterior_draw,OK,0.020866153994575143,0.45546902076223245,0.45600505305378203,0.45561802304761945,points,1,768,0.5292732659733782,0.5292732659733782,0.9921875,,0.5,,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1,9191111,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_quota_map,OK,0.020865558995865285,0.45546902076223245,0.45600505305378203,0.45561802304761945,points,1,768,0.5292732659733782,0.5292732659733782,0.9921875,,0.5,,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1,9191111,2.0,2.0,2.0,0.5,1.0,1.0,statistical,b_weighted_measure,OK,0.02086504398903344,0.45546902076223245,0.45600505305378203,0.45561802304761945,weighted,1,768,0.5292732659733782,,,,0.5,0.9921875000000007,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1_sf0.8,9191111,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_identity,OK,0.0302202980092261,1.1425016430275898,1.5760006768024069,1.1431408502475895,points,0,768,1.9683502199454979,1.9683502199454979,0.3984375,,,,0.4908854166666667,0.009114583333333315,0.1746143805425695,0.28776041666666663,,,,
confirmation,s9191111_g2_n2_p0.5_l1_sf0.8,9191111,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_map,OK,0.03021032499964349,0.7787060504161915,1.0578014936812072,0.7830953758427472,points,2,768,1.1965842485427118,1.1965842485427118,0.4765625,,0.3069159804637289,,0.46875,0.03125,0.020270398135657786,0.2734375,0.5020150424712555,0,,
confirmation,s9191111_g2_n2_p0.5_l1_sf0.8,9191111,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_mean,OK,0.030214831000193954,0.5703259652608301,0.6652099415866928,0.5705351582860683,points,2,768,0.8163705059791181,0.8163705059791181,0.7877604166666666,,0.3069159804637289,,0.4921875,0.0078125,0.1388509870123622,0.140625,0.5020150424712555,0,,
confirmation,s9191111_g2_n2_p0.5_l1_sf0.8,9191111,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_posterior_draw,OK,0.03021954800351523,0.7912416033423275,1.1069207142621709,0.7928671686494841,points,2,768,1.2472137907662697,1.2472137907662697,0.4427083333333333,,0.3069159804637289,,0.4778645833333333,0.022135416666666685,0.025339251076057945,0.29557291666666663,0.5020150424712555,0,,
confirmation,s9191111_g2_n2_p0.5_l1_sf0.8,9191111,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_quota_map,OK,0.030218831001548097,0.7798958796620042,1.073145261056687,0.7800998265832564,points,2,768,1.2125197732994526,1.2125197732994526,0.4700520833333333,,0.3069159804637289,,0.4934895833333333,0.006510416666666685,0.01230792272985326,0.28255208333333337,0.5020150424712555,0,,
confirmation,s9191111_g2_n2_p0.5_l1_sf0.8,9191111,2.0,2.0,1.6,0.5,1.0,0.8,sigma_stress,b_weighted_measure,OK,0.030215522012440488,0.7791705143161725,1.1123914846222962,0.7793890104662535,weighted,2,768,1.252546661120601,,,,0.3069159804637289,0.42703366792546127,0.49315394332938167,0.006846056670618328,0.1388509870123622,0.3113810927977734,0.5020150424712555,0,,
confirmation,s9191111_g2_n2_p0.5_l1_sf1.2,9191111,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,b_identity,OK,0.021776638997835107,1.1425016430275898,1.5760006768024069,1.1431408502475895,points,0,768,1.9683502199454979,1.9683502199454979,0.3984375,,,,0.4908854166666667,0.009114583333333315,0.1746143805425695,0.28776041666666663,,,,
confirmation,s9191111_g2_n2_p0.5_l1_sf1.2,9191111,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,b_map,OK,0.02177078099339269,0.45546902076223245,0.45600505305378203,0.45561802304761945,points,1,768,0.5292732659733782,0.5292732659733782,0.9921875,,0.5,,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1_sf1.2,9191111,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,b_mean,OK,0.021774360997369513,0.45546902076223245,0.45600505305378203,0.45561802304761945,points,1,768,0.5292732659733782,0.5292732659733782,0.9921875,,0.5,,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1_sf1.2,9191111,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,b_posterior_draw,OK,0.02177609599311836,0.45546902076223245,0.45600505305378203,0.45561802304761945,points,1,768,0.5292732659733782,0.5292732659733782,0.9921875,,0.5,,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1_sf1.2,9191111,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,b_quota_map,OK,0.021775536995846778,0.45546902076223245,0.45600505305378203,0.45561802304761945,points,1,768,0.5292732659733782,0.5292732659733782,0.9921875,,0.5,,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.5_l1_sf1.2,9191111,2.0,2.0,2.4,0.5,1.0,1.2,sigma_stress,b_weighted_measure,OK,0.021775012006401084,0.45546902076223245,0.45600505305378203,0.45561802304761945,weighted,1,768,0.5292732659733782,,,,0.5,0.9921875000000007,0.5052083333333334,0.00520833333333337,0.33679490495995434,0.0078125,2.0,1,,
confirmation,s9191111_g2_n2_p0.8_l0,9191111,2.0,2.0,2.0,0.8,0.0,1.0,statistical,b_identity,OK,0.020162939006695524,1.1112099439672434,1.6474036618192478,1.306729827675781,points,0,768,1.9683502199454979,1.9683502199454979,0.4049479166666667,,,,0.6197916666666666,0.1796875,0.025388296374663888,0.3316764668556199,,,,
confirmation,s9191111_g2_n2_p0.8_l0,9191111,2.0,2.0,2.0,0.8,0.0,1.0,statistical,b_map,OK,0.02015462500276044,0.39943153487065963,0.9959827323529696,0.5632200487011768,points,1,768,0.8088238226225271,0.8088238226225271,0.7994791666666666,,0.7994791666666666,,1.0,0.20052083333333337,1.9919654647059393,0.5,2.0,1,,
confirmation,s9191111_g2_n2_p0.8_l0,9191111,2.0,2.0,2.0,0.8,0.0,1.0,statistical,b_mean,OK,0.02016016600828152,0.39943153487065963,0.9959827323529696,0.5632200487011768,points,1,768,0.8088238226225271,0.8088238226225271,0.7994791666666666,,0.7994791666666666,,1.0,0.20052083333333337,1.9919654647059393,0.5,2.0,1,,
confirmation,s9191111_g2_n2_p0.8_l0,9191111,2.0,2.0,2.0,0.8,0.0,1.0,statistical,b_posterior_draw,OK,0.02016238300711848,0.39943153487065963,0.9959827323529696,0.5632200487011768,points,1,768,0.8088238226225271,0.8088238226225271,0.7994791666666666,,0.7994791666666666,,1.0,0.20052083333333337,1.9919654647059393,0.5,2.0,1,,
confirmation,s9191111_g2_n2_p0.8_l0,9191111,2.0,2.0,2.0,0.8,0.0,1.0,statistical,b_quota_map,OK,0.020161767009994946,0.39943153487065963,0.9959827323529696,0.5632200487011768,points,1,768,0.8088238226225271,0.8088238226225271,0.7994791666666666,,0.7994791666666666,,1.0,0.20052083333333337,1.9919654647059393,0.5,2.0,1,,
confirmation,s9191111_g2_n2_p0.8_l0,9191111,2.0,2.0,2.0,0.8,0.0,1.0,statistical,b_weighted_measure,OK,0.020161065011052415,0.39943153487065963,0.9959827323529696,0.5632200487011768,weighted,1,768,0.8088238226225271,,,,0.7994791666666666,0.8190104166666671,1.0,0.20052083333333337,1.9919654647059393,0.5,2.0,1,,
confirmation,s9191111_g2_n2_p0.8_l1,9191111,2.0,2.0,2.0,0.8,1.0,1.0,statistical,b_identity,OK,0.030835770012345165,1.1221172666112056,1.553932946287583,1.3552447911589018,points,0,768,1.9683502199454979,1.9683502199454979,0.3984375,,,,0.6080729166666666,0.19140625,0.18207803216621565,0.2943335166462202,,,,
confirmation,s9191111_g2_n2_p0.8_l1,9191111,2.0,2.0,2.0,0.8,1.0,1.0,statistical,b_map,OK,0.03082814801018685,0.14943309520367581,0.3371259867387037,0.17195734669735757,points,2,768,0.41312702686355796,0.41312702686355796,0.96484375,,0.023303286758014508,,0.8138020833333334,0.01432291666666674,0.11846997231817857,0.06820296966876771,0.17036412336281748,0,,
confirmation,s9191111_g2_n2_p0.8_l1,9191111,2.0,2.0,2.0,0.8,1.0,1.0,statistical,b_mean,OK,0.03083345699997153,0.17893522681595372,0.2572672322595049,0.17917242045599036,points,2,768,0.31255845363127743,0.31255845363127743,0.9778645833333334,,0.023303286758014508,,0.7981770833333334,0.0013020833333332593,0.06573999271151432,0.033303016202039,0.17036412336281748,0,,
confirmation,s9191111_g2_n2_p0.8_l1,9191111,2.0,2.0,2.0,0.8,1.0,1.0,statistical,b_posterior_draw,OK,0.030835290002869442,0.1523168629168485,0.37326800667907684,0.1575251962501778,points,2,768,0.5285531903252001,0.5285531903252001,0.9479166666666666,,0.023303286758014508,,0.796875,0.0026041666666666297,0.03726150042366427,0.08691145987562926,0.17036412336281748,0,,
