case,base_case,source,method,stage,sampling,family,gap_mm,bias_rms_mm,seed,n_points,n_frames,sigma_mm,ok,method_seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,input_edit_rms_mm,input_edit_p95_mm,moved_fraction,output,output_sha256,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
ghost_s912211_b4,ghost_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/ghost_s912211_b4.json,pool_global,confirmation,full,ghost_monolayer,0.0,4.0,912211,768,8,1.0,True,0.16779726299864706,True,True,0.0338862141357652,0.040870811135253954,0.07646563848454496,1.0,1.0,0.03538606667072704,1.0,0.04161927881937159,0.0338862141357652,0.039379982888351914,,self-report; not geometry-derived layer count or success,0.04015624750299648,0.010938014258661474,0.06944571561579513,0.06944571561579513,4.085107740485629,6.975329141973682,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/ghost_s912211_b4__pool_global.npz,2f598632baba29064e20f167872dfef71e85c1550cab3cea8dce8d9dfd85acdd,,,,,,
ghost_s912211_b4,ghost_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/ghost_s912211_b4.json,pool_compatible,confirmation,full,ghost_monolayer,0.0,4.0,912211,768,8,1.0,True,0.17382007699052338,True,True,0.0338862141357652,0.040870811135253954,0.07646563848454498,1.0,1.0,0.03538606667072704,1.0,0.04161927881937159,0.0338862141357652,0.039379982888351914,,self-report; not geometry-derived layer count or success,0.04015624750299648,0.010938014258661474,0.06944571561579513,0.06944571561579513,4.085107740485629,6.975329141973682,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/ghost_s912211_b4__pool_compatible.npz,4126252668e662b94940ee63de9b94bf6a26ddafd7b2c58219d9b48e697f8a56,,,,,,
ghost_s912211_b4,ghost_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/ghost_s912211_b4.json,graph_bias_only,confirmation,full,ghost_monolayer,0.0,4.0,912211,768,8,1.0,True,0.17981038099969737,True,True,0.1389840625676733,0.1865656036802493,0.37691006227977664,1.0,1.0,0.13959574637760075,1.0,0.18673036687132152,0.1389840625676733,0.1862452035001124,,self-report; not geometry-derived layer count or success,0.18641024987024327,0.01092925684627258,0.0689993963595963,0.0689993963595963,4.07730169609739,7.01371462268001,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/ghost_s912211_b4__graph_bias_only.npz,02de37f5abc847cc67c5d123d5813b5ca4174996c81a0e56c21774329fb5d253,,,,,,
ghost_s912211_b4,ghost_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/ghost_s912211_b4.json,graph_projected_bias_only,confirmation,full,ghost_monolayer,0.0,4.0,912211,768,8,1.0,True,0.1870415809971746,True,True,0.13863933786412183,0.18683309869760897,0.3771573346032355,1.0,1.0,0.13911398096841984,1.0,0.1869376026686743,0.13863933786412183,0.18651578783905223,,self-report; not geometry-derived layer count or success,0.18662046948268562,0.010884285074048056,0.0688016341879215,0.0688016341879215,4.077281720826567,7.009424095738791,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/ghost_s912211_b4__graph_projected_bias_only.npz,49ccb9d12f634960c634eaaf50cb38bc37357611a7c572be20544507aefc32a3,,,,,,
ghost_s912211_b4,ghost_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/ghost_s912211_b4.json,zero_balanced_6,confirmation,full,ghost_monolayer,0.0,4.0,912211,768,8,1.0,True,0.7137276570138056,True,True,0.14262398235203835,0.19546771290184037,0.39100668106443026,1.0,1.0,0.14302665748913546,1.0,0.1955510230533045,0.14262398235203835,0.19520027355200056,,self-report; not geometry-derived layer count or success,0.19528369776112844,0.01022154616162649,0.0831302038881989,0.0831302038881989,4.071392524114276,6.9980797318335055,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/ghost_s912211_b4__zero_balanced_6.npz,7afa168c4472261e6673bddd3c8c84222c14741f601b4835005ee7d88962ad30,,,,,,
ghost_s912211_b4,ghost_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/ghost_s912211_b4.json,zero_unbalanced_6,confirmation,full,ghost_monolayer,0.0,4.0,912211,768,8,1.0,True,0.7074434170062887,True,True,0.14978812986724063,0.2484637105667801,0.4100490549969831,0.9986979166666666,1.0,0.14704092092540166,1.0,0.2485232913926341,0.14978812986724063,0.24800104564024114,,self-report; not geometry-derived layer count or success,0.2480607375241942,0.015155753481135268,0.10396576673770817,0.10396576673770817,4.058081196065218,6.9848190546420375,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/ghost_s912211_b4__zero_unbalanced_6.npz,d605c791bfb00caca3532c1de5e573a5a1b66f4323c6c1b234f21c7967884d33,,,,,,
ghost_s912211_b4,ghost_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/ghost_s912211_b4.json,warm_balanced_2,confirmation,full,ghost_monolayer,0.0,4.0,912211,768,8,1.0,True,0.4111518849967979,True,True,0.14221467541456256,0.19468715877268591,0.39015403633673856,1.0,1.0,0.14262560631343954,1.0,0.19477199919050686,0.14221467541456256,0.19441660695658403,,self-report; not geometry-derived layer count or success,0.19450156535387336,0.010260250657743887,0.08206281411032251,0.08206281411032251,4.071830644302962,6.996874812902335,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/ghost_s912211_b4__warm_balanced_2.npz,abc90660dee9e1bc1bd7bf6c730286ba893321941c4aaefd355a70cc70c36019,,,,,,
ghost_s912211_b4,ghost_s912211_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/ghost_s912211_b4.json,warm_unbalanced_2,confirmation,full,ghost_monolayer,0.0,4.0,912211,768,8,1.0,True,0.4062789750023512,True,True,0.14217004112368845,0.19543987712128477,0.392110338746356,1.0,1.0,0.14256741243847643,1.0,0.19552200049848542,0.14217004112368845,0.1951782098822885,,self-report; not geometry-derived layer count or success,0.19526044327343187,0.010109993649484842,0.08363139737527953,0.08363139737527953,4.070873372662444,6.999361225839224,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/ghost_s912211_b4__warm_unbalanced_2.npz,3ed609d451a3cb63a0f4e6743122bf782589de456f3a792b6dc18a119abe2f97,,,,,,
dual_g2_s912211_b0,dual_g2_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912211_b0.json,identity,confirmation,full,true_bilayer,2.0,0.0,912211,768,8,1.0,True,1.8463993910700083e-05,True,True,0.7326779111389686,0.9380341273478189,1.8029754314522097,0.7278645833333334,0.9713541666666666,0.7200598713710605,1.0,0.9788726608984484,0.7675972699597544,0.9787973562772785,,self-report; not geometry-derived layer count or success,0.9787973627889218,0.012141204712061567,0.15433214788357955,0.298140801830208,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912211_b0__identity.npz,49d37c0c00da2338ea55ed2e73570eabdbce1d1e6f7490c81d8d1db6ce6ad6b0,2.0002316919029424,0.00023169190294236586,1.0001158459514712,2.0476588350121854,0.047658835012185374,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912211_b0,dual_g2_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912211_b0.json,fast,confirmation,full,true_bilayer,2.0,0.0,912211,768,8,1.0,True,0.01032527799543459,True,True,0.41873687564559603,0.4978520401433982,0.8889423504777505,0.9674479166666666,1.0,0.42553663445137485,1.0,0.5087540085818308,0.4238817273046924,0.4375232483364379,1,self-report; not geometry-derived layer count or success,0.5086091155260799,0.01214120471206156,1.3661281563477334,1.366128156347736,1.097212005731379,2.1744465095890475,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912211_b0__fast.npz,469e3bd81739c26ee2964b7a4bc20d52c44e5288a6d4bc2439b257b5b88335c4,1.47051809723972,0.52948190276028,0.73525904861986,-4.440892098500626e-16,2.0000000000000004,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912211_b0,dual_g2_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912211_b0.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,2.0,0.0,912211,768,8,1.0,True,0.025471555010881275,True,True,0.3765818708069247,0.45473863154537736,0.8416852259980045,0.35546875,0.78125,1.4446220944916035,1.0,2.7624418374268487,0.37741814114932143,0.41321495702999583,2,self-report; not geometry-derived layer count or success,2.762414583651945,0.012270826919082668,1.174144713453074,1.1783955137092472,2.8749044659621386,5.477402597101899,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912211_b0__open3d_icp_then_xyz.npz,22351366666291a361fb12146e40afdc70409cb08b1b3edfd6923344b369d674,1.5873268920636565,0.4126731079363435,0.7936634460318283,0.33992008213543023,1.6600799178645698,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912211_b0,dual_g2_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912211_b0.json,graph_shared,confirmation,full,true_bilayer,2.0,0.0,912211,768,8,1.0,True,0.09906506900733802,True,True,0.20957563532964338,0.3053229873476333,0.761242855890209,0.98046875,1.0,0.21245901995676397,1.0,0.31518484050523327,0.21209445210106567,0.3036436920133957,,self-report; not geometry-derived layer count or success,0.3149659641720474,0.011744151628870549,0.5059561530761009,0.6471922752148589,1.0074469723435673,1.9993486882364369,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912211_b0__graph_shared.npz,bf1b6764cbc03b9ef3932b0fc41def74bdc8d955a4e44e9b1a5c6daf1c33cffa,1.8298956062027307,0.17010439379726927,0.9149478031013654,1.2453136512345926,0.7546863487654074,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912211_b0,dual_g2_s912211_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/synthetics/identifiable/dual_g2_s912211_b0.json,pool_independent,confirmation,full,true_bilayer,2.0,0.0,912211,768,8,1.0,True,0.12006389599991962,True,True,0.21105133935315645,0.3059772869754485,0.764252877112438,0.9791666666666666,1.0,0.21423795562221284,1.0,0.31663706001266556,0.21383004423822172,0.3055261772443723,,self-report; not geometry-derived layer count or success,0.3164192696732646,0.011741956945169933,0.4950839448678426,0.621014457190802,1.0074003043543573,2.004565115386324,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v4-confirm-1_0s40f5/outputs/dual_g2_s912211_b0__pool_independent.npz,d3a3f29539ed3050aa8a63a1d92dbfdd355eb400233fd10c109c702974a5524e,1.8327609891616556,0.16723901083834436,0.9163804945808278,1.2659508255047622,0.7340491744952378,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
