case,method,ok,seconds,sigma_mm,n_points,n_stations,error,independent_real_quality,output_finite,output_n,identifiable,k_method,note,false_split,false_merge,gap_err_mm,surface_err_mm,coverage,layer_match_failed,k_info,split,family,seed,gap_mm,bias_rms_mm,noise_protocol,k_hat,n_true_layers,patch_id,scene,perturbation,perturb_seed,actual_point_delta_rms_mm,recovery_vs_unperturbed_input_rms_mm,stability_vs_own_unperturbed_output_rms_mm,recovery_note,stability_note
da_thin_trans_rot_s912419,identity,True,0.00020623199816327542,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912419,3.533227585202482,3.533227585202557,3.533227585202477,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912419,xyz_mixture,True,0.007595135000883602,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912419,3.533227585202482,43.558841959293176,12.444880206753318,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912419,fast,True,0.002578264000476338,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912419,3.533227585202482,43.75571084011058,6.066780131153765,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912419,open3d_icp_then_xyz,True,0.012809599997126497,2.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912419,3.533227585202482,43.588064211859624,15.557785398185299,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912419,identity,True,0.00019995199545519426,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912419,3.533227585202482,3.533227585202557,3.533227585202477,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912419,xyz_mixture,True,0.020579898002324626,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912419,3.533227585202482,43.378522353697754,12.415825199010966,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912419,fast,True,0.002796437001961749,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912419,3.533227585202482,43.75571084011056,6.066780131153818,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_thin_trans_rot_s912419,open3d_icp_then_xyz,True,0.01884696499473648,5.0,1529,2,,本轮尚未测得,True,1529,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_thin,delivery_area,trans_rot,912419,3.533227585202482,43.42676474966682,14.925997084807232,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_unpert,identity,True,0.00028150099387858063,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,,,,,,,
da_wall_unpert,xyz_mixture,True,0.02859449300012784,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,,,,,,,
da_wall_unpert,fast,True,0.002718240997637622,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,,,,,,,
da_wall_unpert,open3d_icp_then_xyz,True,0.014451166003709659,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,,,,,,,
da_wall_unpert,identity,True,0.00021851100609637797,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,,,,,,,
da_wall_unpert,xyz_mixture,True,0.01262137799494667,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,,,,,,,
da_wall_unpert,fast,True,0.002729634004936088,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,,,,,,,
da_wall_unpert,open3d_icp_then_xyz,True,0.03799855900433613,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_unperturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,,,,,,,
da_wall_trans_s912401,identity,True,0.00020400599896674976,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912401,3.5355339059326663,3.535533905933261,3.535533905932705,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912401,xyz_mixture,True,0.01418546700006118,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912401,3.5355339059326663,42.459236317462555,3.955139622471132,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912401,fast,True,0.002701883000554517,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912401,3.5355339059326663,42.69267153067458,3.535498871679851,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912401,open3d_icp_then_xyz,True,0.0065851969993673265,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912401,3.5355339059326663,43.2101162380797,15.055450321801834,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912401,identity,True,0.00019367100321687758,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912401,3.5355339059326663,3.535533905933261,3.535533905932705,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912401,xyz_mixture,True,0.012603536997630727,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912401,3.5355339059326663,42.357202838700715,3.540526043678876,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912401,fast,True,0.0027075809994130395,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912401,3.5355339059326663,42.69267153067805,3.535498871679872,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912401,open3d_icp_then_xyz,True,0.008621647997642867,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912401,3.5355339059326663,43.200559038878005,14.56432796456183,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912409,identity,True,0.00019253599748481065,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912409,3.535533905932721,3.5355339059325903,3.5355339059327235,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912409,xyz_mixture,True,0.006658437996520661,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912409,3.535533905932721,42.457145221330364,11.043873755245372,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912409,fast,True,0.002720342999964487,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912409,3.535533905932721,42.654579273541444,3.0411647190475444,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912409,open3d_icp_then_xyz,True,0.014491465997707564,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912409,3.535533905932721,42.98431470969535,2.499999999877997,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912409,identity,True,0.0002064180007437244,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912409,3.535533905932721,3.5355339059325903,3.5355339059327235,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912409,xyz_mixture,True,0.014228479994926602,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912409,3.535533905932721,42.31591095568243,10.469984225267094,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912409,fast,True,0.002782215000479482,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912409,3.535533905932721,42.65457927354436,3.0411647190475155,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912409,open3d_icp_then_xyz,True,0.03839329800393898,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912409,3.535533905932721,42.763305665816645,2.4999999999982188,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912419,identity,True,0.00020220800070092082,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912419,3.5355339059327093,3.5355339059329105,3.5355339059327147,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912419,xyz_mixture,True,0.01197648100060178,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912419,3.5355339059327093,42.419890928928815,12.141506613374819,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912419,fast,True,0.0027201280026929453,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912419,3.5355339059327093,42.632390930446064,2.7122511483423004,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912419,open3d_icp_then_xyz,True,0.010706211003707722,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912419,3.5355339059327093,42.80529368795876,15.127852901889188,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912419,identity,True,0.00019730100029846653,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912419,3.5355339059327093,3.5355339059329105,3.5355339059327147,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912419,xyz_mixture,True,0.01366195100126788,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912419,3.5355339059327093,42.308850505346456,11.140364217165127,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912419,fast,True,0.002756522997515276,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912419,3.5355339059327093,42.632390930443826,2.7122511483422502,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_s912419,open3d_icp_then_xyz,True,0.016208287997869775,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans,912419,3.5355339059327093,42.67993158307626,14.492995625318036,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912401,identity,True,0.0001972719983314164,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912401,3.2518038797662148,3.251803879766743,3.2518038797661912,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912401,xyz_mixture,True,0.005153516001882963,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912401,3.2518038797662148,42.44771586673646,7.284490765193052,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912401,fast,True,0.0026808229958987795,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912401,3.2518038797662148,42.66570296193404,6.1371950520384155,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912401,open3d_icp_then_xyz,True,0.0064153659986914136,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912401,3.2518038797662148,43.19024558684033,14.998325003821,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912401,identity,True,0.00019281000277260318,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912401,3.2518038797662148,3.251803879766743,3.2518038797661912,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912401,xyz_mixture,True,0.01028050100285327,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912401,3.2518038797662148,42.36407146994499,7.004223336447147,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912401,fast,True,0.002672795999387745,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912401,3.2518038797662148,42.66570296195894,6.137195052114447,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912401,open3d_icp_then_xyz,True,0.008699765996425413,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912401,3.2518038797662148,43.18068398975746,14.505268537619555,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912409,identity,True,0.00020140199922025204,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912409,3.1031715534891577,3.103171553488953,3.103171553489164,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912409,xyz_mixture,True,0.008089080998615827,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912409,3.1031715534891577,42.435895739720905,9.638149522357965,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912409,fast,True,0.004608490002283361,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912409,3.1031715534891577,42.61523718986771,5.980778085000547,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912409,open3d_icp_then_xyz,True,0.020743101005791686,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912409,3.1031715534891577,42.95734405585478,1.982951659259287,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912409,identity,True,0.00029636100225616246,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912409,3.1031715534891577,3.103171553488953,3.103171553489164,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912409,xyz_mixture,True,0.011441622002166696,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912409,3.1031715534891577,42.331913179515844,9.27813371254266,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912409,fast,True,0.0026778820028994232,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912409,3.1031715534891577,42.6152371898676,5.980778084992259,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912409,open3d_icp_then_xyz,True,0.037946354001178406,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912409,3.1031715534891577,42.73619551122033,1.9829516527101787,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912419,identity,True,0.0002058669997495599,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912419,5.08628294628513,5.086282946285279,5.086282946285112,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912419,xyz_mixture,True,0.008585262999986298,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912419,5.08628294628513,42.56468388561469,14.193021858240233,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912419,fast,True,0.0029116480000084266,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912419,5.08628294628513,42.68823297882385,8.488678697429902,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912419,open3d_icp_then_xyz,True,0.010372495999035891,2.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=2.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912419,5.08628294628513,42.873759943806135,15.320511004604782,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912419,identity,True,0.00019250699551776052,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912419,5.08628294628513,5.086282946285279,5.086282946285112,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912419,xyz_mixture,True,0.013483594004355837,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912419,5.08628294628513,42.43648375733915,13.29778974889945,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912419,fast,True,0.0029109859970049,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912419,5.08628294628513,42.68823297875938,8.488678697083486,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
da_wall_trans_rot_s912419,open3d_icp_then_xyz,True,0.016237223004281987,5.0,1600,2,,本轮尚未测得,True,1600,,,,,,,,,,2,real_perturbed,,,,,pre-fixed wiring/sensitivity sigma=5.0 mm; not sensor truth,,,da_wall,delivery_area,trans_rot,912419,5.08628294628513,42.74859861624604,14.693979993296587,"reference is the unperturbed measured cloud, which still has measurement error",stability vs own unperturbed output; not real accuracy
