family,target_id,target_mask,regime,m,rep,method,pred_mask,train_error,test_error,full_domain_error,unseen_error,seen_error,consistent,candidate_set_support_failure,representation_support_failure,search_budget_failure,support_status,candidate_checks,seen_unique,unseen_count,duplicate_training_draws,expression,gates,fit_seconds
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,1,prefix32,0,0.125,0.5,0.375,0.5555555555555556,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,9,0,0,3.449500036367681e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,1,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,24,(x1&x2),1,0.0001691249999566935
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,1,affine,0,0.21875,0.5,0.375,0.5,0.25,0,1,1,0,representation_support_failure,32,8,8,24,0,0,4.0330000047106296e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,1,prefix32,0,0.21875,0.5,0.375,0.5,0.25,0,1,0,1,search_budget_exhausted,32,8,8,24,0,0,3.4127000617445447e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,2,exact,52428,0.0,0.5,0.375,0.5,0.0,1,0,0,0,consistent,3000,4,12,0,x1,0,0.00017182900046464056
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,2,affine,52428,0.0,0.5,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,0,x1,0,3.247600034228526e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,2,prefix32,52428,0.0,0.5,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,0,x1,0,3.216700133634731e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,2,exact,49344,0.0,0.25,0.125,0.18181818181818182,0.0,1,0,0,0,consistent,3000,5,11,3,(x1&x2),1,0.00015922099919407628
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,2,affine,52428,0.125,0.5,0.375,0.45454545454545453,0.2,0,1,1,0,representation_support_failure,32,5,11,3,x1,0,3.262900099798571e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,2,prefix32,52428,0.125,0.5,0.375,0.45454545454545453,0.2,0,1,0,1,search_budget_exhausted,32,5,11,3,x1,0,3.2234000173048116e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,2,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,8,(x1&x2),1,0.00017397700139554217
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,2,affine,50115,0.1875,0.5,0.375,0.5,0.25,0,1,1,0,representation_support_failure,32,8,8,8,(!x1^x2),1,4.484599958232138e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,2,prefix32,52428,0.25,0.5,0.375,0.5,0.25,0,1,0,1,search_budget_exhausted,32,8,8,8,x1,0,4.4364000132190995e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,2,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,24,(x1&x2),1,0.00018013000044447836
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,2,affine,52428,0.1875,0.5,0.375,0.5,0.25,0,1,1,0,representation_support_failure,32,8,8,24,x1,0,3.312900116725359e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,2,prefix32,52428,0.1875,0.5,0.375,0.5,0.25,0,1,0,1,search_budget_exhausted,32,8,8,24,x1,0,3.2498999644303694e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,3,exact,52428,0.0,0.5,0.375,0.46153846153846156,0.0,1,0,0,0,consistent,3000,3,13,1,x1,0,0.00018157100021198858
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,3,affine,52428,0.0,0.5,0.375,0.46153846153846156,0.0,1,0,0,0,consistent,32,3,13,1,x1,0,3.1584000680595636e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,3,prefix32,52428,0.0,0.5,0.375,0.46153846153846156,0.0,1,0,0,0,consistent,32,3,13,1,x1,0,3.8004000089131296e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,3,exact,49344,0.0,0.25,0.125,0.2,0.0,1,0,0,0,consistent,3000,6,10,2,(x1&x2),1,0.00017364599989377894
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,3,affine,0,0.125,0.5,0.375,0.5,0.16666666666666666,0,1,1,0,representation_support_failure,32,6,10,2,0,0,3.794100121012889e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,3,prefix32,0,0.125,0.5,0.375,0.5,0.16666666666666666,0,1,0,1,search_budget_exhausted,32,6,10,2,0,0,3.7834999602637254e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,3,exact,49344,0.0,0.25,0.125,0.2222222222222222,0.0,1,0,0,0,consistent,3000,7,9,9,(x1&x2),1,0.00015987299957487267
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,3,affine,0,0.125,0.5,0.375,0.4444444444444444,0.2857142857142857,0,1,1,0,representation_support_failure,32,7,9,9,0,0,3.833600021607708e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,3,prefix32,0,0.125,0.5,0.375,0.4444444444444444,0.2857142857142857,0,1,0,1,search_budget_exhausted,32,7,9,9,0,0,3.8530999518116005e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,3,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,24,(x1&x2),1,0.00017165799908980262
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,3,affine,0,0.125,0.5,0.375,0.5,0.25,0,1,1,0,representation_support_failure,32,8,8,24,0,0,3.182500040566083e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,3,prefix32,0,0.125,0.5,0.375,0.5,0.25,0,1,0,1,search_budget_exhausted,32,8,8,24,0,0,3.186199865012895e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,4,exact,61680,0.0,0.0,0.125,0.14285714285714285,0.0,1,0,0,0,consistent,3000,2,14,2,x2,0,0.00020103200040466618
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,4,affine,61680,0.0,0.0,0.125,0.14285714285714285,0.0,1,0,0,0,consistent,32,2,14,2,x2,0,3.965399992011953e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,4,prefix32,61680,0.0,0.0,0.125,0.14285714285714285,0.0,1,0,0,0,consistent,32,2,14,2,x2,0,4.421499943418894e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,4,exact,41120,0.0,0.25,0.25,0.36363636363636365,0.0,1,0,0,0,consistent,3000,5,11,3,(x0&x2),1,0.00016490699999849312
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,4,affine,0,0.125,0.5,0.375,0.45454545454545453,0.2,0,1,1,0,representation_support_failure,32,5,11,3,0,0,3.210599970771e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,4,prefix32,0,0.125,0.5,0.375,0.45454545454545453,0.2,0,1,0,1,search_budget_exhausted,32,5,11,3,0,0,3.201099934813101e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,4,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,8,(x1&x2),1,0.000171449000845314
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,4,affine,50115,0.125,0.5,0.375,0.5,0.25,0,1,1,0,representation_support_failure,32,8,8,8,(!x1^x2),1,3.259100049035624e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,4,prefix32,61680,0.1875,0.0,0.125,0.0,0.25,0,1,0,1,search_budget_exhausted,32,8,8,8,x2,0,3.540499892551452e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,4,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,24,(x1&x2),1,0.000163388998771552
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,4,affine,61680,0.15625,0.0,0.125,0.0,0.25,0,1,1,0,representation_support_failure,32,8,8,24,x2,0,3.492299947538413e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,4,prefix32,61680,0.15625,0.0,0.125,0.0,0.25,0,1,0,1,search_budget_exhausted,32,8,8,24,x2,0,3.45799999195151e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,5,exact,52428,0.0,0.5,0.375,0.5,0.0,1,0,0,0,consistent,3000,4,12,0,x1,0,0.000178371999936644
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,5,affine,52428,0.0,0.5,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,0,x1,0,3.363499854458496e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,5,prefix32,52428,0.0,0.5,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,0,x1,0,3.3271999200223945e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,5,exact,52428,0.0,0.5,0.375,0.5,0.0,1,0,0,0,consistent,3000,4,12,4,x1,0,0.00017405300059181172
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,5,affine,52428,0.0,0.5,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,4,x1,0,3.9136999475886114e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,5,prefix32,52428,0.0,0.5,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,4,x1,0,3.903499964508228e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,5,exact,49344,0.0,0.25,0.125,0.2222222222222222,0.0,1,0,0,0,consistent,3000,7,9,9,(x1&x2),1,0.00016311800027324352
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,5,affine,61680,0.0625,0.0,0.125,0.1111111111111111,0.14285714285714285,0,1,1,0,representation_support_failure,32,7,9,9,x2,0,4.230900049151387e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,5,prefix32,61680,0.0625,0.0,0.125,0.1111111111111111,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,9,x2,0,3.4595001125126146e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,5,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,24,(x1&x2),1,0.0001680509994912427
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,5,affine,61680,0.125,0.0,0.125,0.0,0.25,0,1,1,0,representation_support_failure,32,8,8,24,x2,0,4.205900040687993e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,5,prefix32,61680,0.125,0.0,0.125,0.0,0.25,0,1,0,1,search_budget_exhausted,32,8,8,24,x2,0,4.197300040686969e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,6,exact,0,0.0,0.5,0.375,0.46153846153846156,0.0,1,0,0,0,consistent,3000,3,13,1,0,0,0.0001947130003827624
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,6,affine,0,0.0,0.5,0.375,0.46153846153846156,0.0,1,0,0,0,consistent,32,3,13,1,0,0,3.1599000067217276e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,6,prefix32,0,0.0,0.5,0.375,0.46153846153846156,0.0,1,0,0,0,consistent,32,3,13,1,0,0,3.1509000109508634e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,6,exact,49344,0.0,0.25,0.125,0.2,0.0,1,0,0,0,consistent,3000,6,10,2,(x1&x2),1,0.00015698400056862738
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,6,affine,0,0.125,0.5,0.375,0.5,0.16666666666666666,0,1,1,0,representation_support_failure,32,6,10,2,0,0,3.788299909501802e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,6,prefix32,0,0.125,0.5,0.375,0.5,0.16666666666666666,0,1,0,1,search_budget_exhausted,32,6,10,2,0,0,3.7768999391118996e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,6,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,8,(x1&x2),1,0.00018389599972579163
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,6,affine,0,0.125,0.5,0.375,0.5,0.25,0,1,1,0,representation_support_failure,32,8,8,8,0,0,3.745400135812815e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,6,prefix32,0,0.125,0.5,0.375,0.5,0.25,0,1,0,1,search_budget_exhausted,32,8,8,8,0,0,3.610800013120752e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,6,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,24,(x1&x2),1,0.00016607600082352292
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,6,affine,0,0.21875,0.5,0.375,0.5,0.25,0,1,1,0,representation_support_failure,32,8,8,24,0,0,4.1821000195341185e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,6,prefix32,0,0.21875,0.5,0.375,0.5,0.25,0,1,0,1,search_budget_exhausted,32,8,8,24,0,0,4.187099875707645e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,7,exact,52428,0.0,0.5,0.375,0.46153846153846156,0.0,1,0,0,0,consistent,3000,3,13,1,x1,0,0.00018894099957833532
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,7,affine,52428,0.0,0.5,0.375,0.46153846153846156,0.0,1,0,0,0,consistent,32,3,13,1,x1,0,3.904000004695263e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,4,7,prefix32,52428,0.0,0.5,0.375,0.46153846153846156,0.0,1,0,0,0,consistent,32,3,13,1,x1,0,3.9053998989402317e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,7,exact,49344,0.0,0.25,0.125,0.16666666666666666,0.0,1,0,0,0,consistent,3000,4,12,4,(x1&x2),1,0.00017007200040097814
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,7,affine,52428,0.125,0.5,0.375,0.4166666666666667,0.25,0,1,1,0,representation_support_failure,32,4,12,4,x1,0,3.9675998777966015e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,8,7,prefix32,52428,0.125,0.5,0.375,0.4166666666666667,0.25,0,1,0,1,search_budget_exhausted,32,4,12,4,x1,0,3.9061000279616565e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,7,exact,49344,0.0,0.25,0.125,0.18181818181818182,0.0,1,0,0,0,consistent,3000,5,11,11,(x1&x2),1,0.00017343400031677447
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,7,affine,52428,0.0625,0.5,0.375,0.45454545454545453,0.2,0,1,1,0,representation_support_failure,32,5,11,11,x1,0,3.4487000448280014e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,16,7,prefix32,52428,0.0625,0.5,0.375,0.45454545454545453,0.2,0,1,0,1,search_budget_exhausted,32,5,11,11,x1,0,3.3805001294240355e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,7,exact,49344,0.0,0.25,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,24,(x1&x2),1,0.00015800199980731122
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,7,affine,52428,0.1875,0.5,0.375,0.5,0.25,0,1,1,0,representation_support_failure,32,8,8,24,x1,0,3.4267999581061304e-05
nonlinear_in_grammar,nonlinear_in_grammar_39,61632,shift_x3,32,7,prefix32,52428,0.1875,0.5,0.375,0.5,0.25,0,1,0,1,search_budget_exhausted,32,8,8,24,x1,0,3.439700049057137e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,0,exact,65535,0.0,0.125,0.125,0.16666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,1,0,0.00020544799917843193
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,0,affine,65535,0.0,0.125,0.125,0.16666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,1,0,3.302200093457941e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,0,prefix32,65535,0.0,0.125,0.125,0.16666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,1,0,3.257100070186425e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,0,exact,13311,0.0,0.25,0.25,0.4444444444444444,0.0,1,0,0,0,consistent,3000,7,9,1,(!x1|!x3),1,0.00016316899927915074
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,0,affine,255,0.125,0.375,0.375,0.5555555555555556,0.14285714285714285,0,1,1,0,representation_support_failure,32,7,9,1,!x3,0,3.28799997078022e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,0,prefix32,255,0.125,0.375,0.375,0.5555555555555556,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,1,!x3,0,3.306300095573533e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,0,exact,48127,0.0,0.125,0.125,0.4,0.0,1,0,0,0,consistent,3000,11,5,5,(!x1|(!x3|x0)),2,0.00017375300012645312
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,0,affine,65535,0.125,0.125,0.125,0.2,0.09090909090909091,0,1,1,0,representation_support_failure,32,11,5,5,1,0,4.038599945488386e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,0,prefix32,65535,0.125,0.125,0.125,0.2,0.09090909090909091,0,1,0,1,search_budget_exhausted,32,11,5,5,1,0,4.043399894726463e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,0,exact,63999,0.0,0.0,0.0,,0.0,1,0,0,0,consistent,3000,16,0,16,(!x3|((!x0^x1)|x2)),3,0.00016418199993495364
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,0,affine,65535,0.1875,0.125,0.125,,0.125,0,1,1,0,representation_support_failure,32,16,0,16,1,0,4.042200089315884e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,0,prefix32,65535,0.1875,0.125,0.125,,0.125,0,1,0,1,search_budget_exhausted,32,16,0,16,1,0,4.038599945488386e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,1,exact,61680,0.0,0.375,0.375,0.5,0.0,1,0,0,0,consistent,3000,4,12,0,x2,0,0.0001784129999577999
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,1,affine,61680,0.0,0.375,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,0,x2,0,3.977000051236246e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,1,prefix32,61680,0.0,0.375,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,0,x2,0,3.910899977199733e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,1,exact,61695,0.0,0.125,0.125,0.25,0.0,1,0,0,0,consistent,3000,8,8,0,(!x3|x2),1,0.00016333299936377443
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,1,affine,61680,0.125,0.375,0.375,0.625,0.125,0,1,1,0,representation_support_failure,32,8,8,0,x2,0,3.9140000808401965e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,1,prefix32,61680,0.125,0.375,0.375,0.625,0.125,0,1,0,1,search_budget_exhausted,32,8,8,0,x2,0,4.185599937045481e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,1,exact,61695,0.0,0.125,0.125,0.5,0.0,1,0,0,0,consistent,3000,12,4,4,(!x3|x2),1,0.00016406900067522656
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,1,affine,65535,0.1875,0.125,0.125,0.0,0.16666666666666666,0,1,1,0,representation_support_failure,32,12,4,4,1,0,3.9557000491186045e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,1,prefix32,65535,0.1875,0.125,0.125,0.0,0.16666666666666666,0,1,0,1,search_budget_exhausted,32,12,4,4,1,0,3.9008999010547996e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,1,exact,61695,0.0,0.125,0.125,0.6666666666666666,0.0,1,0,0,0,consistent,3000,13,3,19,(!x3|x2),1,0.00016261400014627725
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,1,affine,65535,0.1875,0.125,0.125,0.0,0.15384615384615385,0,1,1,0,representation_support_failure,32,13,3,19,1,0,4.060399987793062e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,1,prefix32,65535,0.1875,0.125,0.125,0.0,0.15384615384615385,0,1,0,1,search_budget_exhausted,32,13,3,19,1,0,4.0531000195187517e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,2,exact,255,0.0,0.375,0.375,0.5,0.0,1,0,0,0,consistent,3000,4,12,0,!x3,0,0.00018929800171463285
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,2,affine,255,0.0,0.375,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,0,!x3,0,4.0008000723901205e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,2,prefix32,255,0.0,0.375,0.375,0.5,0.0,1,0,0,0,consistent,32,4,12,0,!x3,0,3.961400034313556e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,2,exact,65535,0.0,0.125,0.125,0.2222222222222222,0.0,1,0,0,0,consistent,3000,7,9,1,1,0,0.00017669800035946537
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,2,affine,65535,0.0,0.125,0.125,0.2222222222222222,0.0,1,0,0,0,consistent,32,7,9,1,1,0,3.603799996199086e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,2,prefix32,65535,0.0,0.125,0.125,0.2222222222222222,0.0,1,0,0,0,consistent,32,7,9,1,1,0,3.402199945412576e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,2,exact,65021,0.0,0.125,0.125,0.2857142857142857,0.0,1,0,0,0,consistent,3000,9,7,7,(!x0|(x1|x2)),2,0.0001578129995323252
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,2,affine,65535,0.0625,0.125,0.125,0.14285714285714285,0.1111111111111111,0,1,1,0,representation_support_failure,32,9,7,7,1,0,3.316100082884077e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,2,prefix32,65535,0.0625,0.125,0.125,0.14285714285714285,0.1111111111111111,0,1,0,1,search_budget_exhausted,32,9,7,7,1,0,3.3020998671418056e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,2,exact,63999,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,15,1,17,(!x3|((!x0^x1)|x2)),3,0.00015668400010326877
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,2,affine,65535,0.09375,0.125,0.125,0.0,0.13333333333333333,0,1,1,0,representation_support_failure,32,15,1,17,1,0,3.3631000405875966e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,2,prefix32,65535,0.09375,0.125,0.125,0.0,0.13333333333333333,0,1,0,1,search_budget_exhausted,32,15,1,17,1,0,3.3398000596207567e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,3,exact,65535,0.0,0.125,0.125,0.16666666666666666,0.0,1,0,0,0,consistent,3000,4,12,0,1,0,0.00019987199993920512
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,3,affine,65535,0.0,0.125,0.125,0.16666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,1,0,3.352599924255628e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,4,3,prefix32,65535,0.0,0.125,0.125,0.16666666666666666,0.0,1,0,0,0,consistent,32,4,12,0,1,0,3.274300070188474e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,3,exact,61695,0.0,0.125,0.125,0.2222222222222222,0.0,1,0,0,0,consistent,3000,7,9,1,(!x3|x2),1,0.00016598599904682487
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,3,affine,65535,0.125,0.125,0.125,0.1111111111111111,0.14285714285714285,0,1,1,0,representation_support_failure,32,7,9,1,1,0,3.635599932749756e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,8,3,prefix32,65535,0.125,0.125,0.125,0.1111111111111111,0.14285714285714285,0,1,0,1,search_budget_exhausted,32,7,9,1,1,0,3.607200051192194e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,3,exact,51711,0.0,0.125,0.125,0.3333333333333333,0.0,1,0,0,0,consistent,3000,10,6,6,(!x3|(!x1^(x0|x2))),3,0.0001636120014154585
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,3,affine,39270,0.125,0.375,0.375,0.6666666666666666,0.2,0,1,1,0,representation_support_failure,32,10,6,6,(!x0^(!x1^x3)),2,4.054300006828271e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,16,3,prefix32,22015,0.125,0.25,0.25,0.3333333333333333,0.2,0,1,0,1,search_budget_exhausted,32,10,6,6,(!x0|!x3),1,3.978399945481215e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,3,exact,63999,0.0,0.0,0.0,0.0,0.0,1,0,0,0,consistent,3000,15,1,17,(!x3|((!x0^x1)|x2)),3,0.0001558819985802984
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,3,affine,255,0.1875,0.375,0.375,1.0,0.3333333333333333,0,1,1,0,representation_support_failure,32,15,1,17,!x3,0,3.3932001315406524e-05
nonlinear_in_grammar,nonlinear_in_grammar_40,63999,uniform,32,3,prefix32,255,0.1875,0.375,0.375,1.0,0.3333333333333333,0,1,0,1,search_budget_exhausted,32,15,1,17,!x3,0,3.437899977143388e-05
