family,target_id,target_mask,regime,m,rep,method,pred_mask,budget,planner,actual_error,predicted_error,oracle_error,excess_error,high_bit_error,program_error,action_mask
affine,affine_05,27030,shift_x3,8,0,prefix32,255,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,255
affine,affine_05,27030,shift_x3,8,0,prefix32,255,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,255
affine,affine_05,27030,shift_x3,8,0,prefix32,255,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,255
affine,affine_05,27030,shift_x3,8,0,prefix32,255,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,255
affine,affine_05,27030,shift_x3,32,0,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,0,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,0,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,0,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,0,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,0,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,0,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,0,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,0,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,0,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,0,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,0,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,0,prefix32,255,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,255
affine,affine_05,27030,shift_x3,32,0,prefix32,255,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,255
affine,affine_05,27030,shift_x3,32,0,prefix32,255,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,255
affine,affine_05,27030,shift_x3,32,0,prefix32,255,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,255
affine,affine_05,27030,shift_x3,32,0,prefix32,255,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,255
affine,affine_05,27030,shift_x3,32,0,prefix32,255,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,255
affine,affine_05,27030,shift_x3,8,1,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,1,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,1,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,1,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,1,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,1,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,1,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,1,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,1,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,1,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,1,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,1,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,1,prefix32,0,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,1,prefix32,0,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,1,prefix32,0,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,1,prefix32,0,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,1,prefix32,0,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,1,prefix32,0,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,1,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,1,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,1,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,1,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,1,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,1,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,1,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,1,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,1,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,1,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,1,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,1,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,1,prefix32,1285,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,1,prefix32,1285,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,1,prefix32,1285,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,1,prefix32,1285,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,1,prefix32,1285,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,1,prefix32,1285,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,1285
affine,affine_05,27030,shift_x3,8,2,exact,42405,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,exact,42405,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,exact,42405,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,exact,42405,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,exact,42405,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,exact,42405,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,affine,42405,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,affine,42405,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,affine,42405,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,affine,42405,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,affine,42405,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,affine,42405,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,prefix32,42405,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,prefix32,42405,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,prefix32,42405,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,prefix32,42405,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,prefix32,42405,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,2,prefix32,42405,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,42405
affine,affine_05,27030,shift_x3,32,2,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,2,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,2,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,2,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,2,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,2,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,2,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,2,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,2,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,2,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,2,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,2,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,2,prefix32,1285,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,2,prefix32,1285,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,2,prefix32,1285,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,2,prefix32,1285,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,2,prefix32,1285,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,1285
affine,affine_05,27030,shift_x3,32,2,prefix32,1285,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,1285
affine,affine_05,27030,shift_x3,8,3,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,3,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,3,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,3,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,3,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,3,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,3,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,3,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,3,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,3,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,3,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,3,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,3,prefix32,13107,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,3,prefix32,13107,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,3,prefix32,13107,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,3,prefix32,13107,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,3,prefix32,13107,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,3,prefix32,13107,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_05,27030,shift_x3,32,3,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,3,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,3,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,3,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,3,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,3,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,3,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,3,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,3,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,3,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,3,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,3,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,3,prefix32,43690,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,43690
affine,affine_05,27030,shift_x3,32,3,prefix32,43690,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,43690
affine,affine_05,27030,shift_x3,32,3,prefix32,43690,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,43690
affine,affine_05,27030,shift_x3,32,3,prefix32,43690,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,43690
affine,affine_05,27030,shift_x3,32,3,prefix32,43690,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,43690
affine,affine_05,27030,shift_x3,32,3,prefix32,43690,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,43690
affine,affine_05,27030,shift_x3,8,4,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,4,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,4,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,4,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,4,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,4,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,4,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,4,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,4,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,4,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,4,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,4,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,4,prefix32,26214,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,26214
affine,affine_05,27030,shift_x3,8,4,prefix32,26214,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,26214
affine,affine_05,27030,shift_x3,8,4,prefix32,26214,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,26214
affine,affine_05,27030,shift_x3,8,4,prefix32,26214,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,26214
affine,affine_05,27030,shift_x3,8,4,prefix32,26214,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,26214
affine,affine_05,27030,shift_x3,8,4,prefix32,26214,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,26214
affine,affine_05,27030,shift_x3,32,4,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,4,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,4,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,4,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,4,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,4,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,4,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,4,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,4,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,4,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,4,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,4,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,4,prefix32,42405,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,32,4,prefix32,42405,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,32,4,prefix32,42405,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,32,4,prefix32,42405,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,42405
affine,affine_05,27030,shift_x3,32,4,prefix32,42405,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,42405
affine,affine_05,27030,shift_x3,32,4,prefix32,42405,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,42405
affine,affine_05,27030,shift_x3,8,5,exact,22102,2,adaptive,0.5,0.25,0.5,0.0,0.5,0.5,21845
affine,affine_05,27030,shift_x3,8,5,exact,22102,2,batch,0.5,0.25,0.5,0.0,0.5,0.5,21845
affine,affine_05,27030,shift_x3,8,5,exact,22102,3,adaptive,0.5,0.0,0.5,0.0,0.75,0.5,22102
affine,affine_05,27030,shift_x3,8,5,exact,22102,3,batch,0.5,0.0,0.5,0.0,0.75,0.5,22102
affine,affine_05,27030,shift_x3,8,5,exact,22102,4,adaptive,0.5,0.0,0.0,0.5,0.75,0.5,22102
affine,affine_05,27030,shift_x3,8,5,exact,22102,4,batch,0.5,0.0,0.0,0.5,0.75,0.5,22102
affine,affine_05,27030,shift_x3,8,5,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,5,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,5,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,5,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,5,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,5,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,5,prefix32,20560,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,20560
affine,affine_05,27030,shift_x3,8,5,prefix32,20560,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,20560
affine,affine_05,27030,shift_x3,8,5,prefix32,20560,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,20560
affine,affine_05,27030,shift_x3,8,5,prefix32,20560,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,20560
affine,affine_05,27030,shift_x3,8,5,prefix32,20560,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,20560
affine,affine_05,27030,shift_x3,8,5,prefix32,20560,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,20560
affine,affine_05,27030,shift_x3,32,5,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,5,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,5,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,5,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,5,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,5,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,5,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,5,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,5,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,5,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,5,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,5,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,5,prefix32,8738,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,8738
affine,affine_05,27030,shift_x3,32,5,prefix32,8738,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,8738
affine,affine_05,27030,shift_x3,32,5,prefix32,8738,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,8738
affine,affine_05,27030,shift_x3,32,5,prefix32,8738,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,8738
affine,affine_05,27030,shift_x3,32,5,prefix32,8738,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,8738
affine,affine_05,27030,shift_x3,32,5,prefix32,8738,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,8738
affine,affine_05,27030,shift_x3,8,6,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,6,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,6,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,6,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,6,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,6,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,6,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,6,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,8,6,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,6,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,6,affine,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,6,affine,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,8,6,prefix32,13107,2,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,6,prefix32,13107,2,batch,0.5,0.0,0.5,0.0,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,6,prefix32,13107,3,adaptive,0.5,0.0,0.5,0.0,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,6,prefix32,13107,3,batch,0.5,0.0,0.5,0.0,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,6,prefix32,13107,4,adaptive,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_05,27030,shift_x3,8,6,prefix32,13107,4,batch,0.5,0.0,0.0,0.5,0.5,0.5,13107
affine,affine_05,27030,shift_x3,32,6,exact,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,6,exact,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,6,exact,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,6,exact,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,6,exact,38550,4,adaptive,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,6,exact,38550,4,batch,0.5,0.0,0.0,0.5,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,6,affine,38550,2,adaptive,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,6,affine,38550,2,batch,0.5,0.5,0.5,0.0,0.5,0.5,0
affine,affine_05,27030,shift_x3,32,6,affine,38550,3,adaptive,0.5,0.0,0.5,0.0,1.0,0.5,38550
affine,affine_05,27030,shift_x3,32,6,affine,38550,3,batch,0.5,0.0,0.5,0.0,1.0,0.5,38550
