case,seed,gap,sigma,method,status,seconds,dependence,surface_mae_mm,matched_rms_mm,balanced_source_mae_mm,worst_source_mae_mm,coverage_1mm,model_k,slope_error,slope_angle_deg,single_false_split,actual_x_layer_correlation,cov_u_layer,ols_slope,label_ols_slope,noise_ols_slope,ols_predicted_slope,ols_identity_error,alpha,beta,assignment_error,fitted_gap_mm,fitted_perpendicular_gap_mm,source_gap_from_assignment_mm,source_gap_from_slope_mm,fitted_gap_error_mm,source_gap_mm,source_gap_error_mm,source_gap_relative_error,gap_identity_error_mm,balanced_midplane_crossing,counterfactual_source_gap_mm,counterfactual_geometry_mse_mm2,assignment_delta_mse_mm2,geometry_assignment_cross_mm2,total_mse_mm2,decomposition_error_mm2
s9161131_g0_n1_l0,9161131,0.0,1.0,constant_free,OK,0.9163422510027885,0.0,0.020823929800305813,0.02561803355440896,0.020823929800305813,0.020823929800305813,1.0,1,0.02917236386936995,0.033429062769493104,0,0.0,"[0.0, 0.0]","[-0.025510995188918556, 0.01414976813230152]","[0.0, 0.0]","[-0.025510995188918556, 0.01414976813230152]","[-0.025510995188918556, 0.01414976813230152]",0.0,,,,,,,,,,,,,,,,,,,
s9161131_g0_n1_l0,9161131,0.0,1.0,constant_oracle_slope,OK,0.6896788099984406,0.0,0.016543623929547828,0.016543623929547824,0.016543623929547828,0.016543623929547828,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[-0.025510995188918556, 0.01414976813230152]","[0.0, 0.0]","[-0.025510995188918556, 0.01414976813230152]","[-0.025510995188918556, 0.01414976813230152]",0.0,,,,,,,,,,,,,,,,,,,
s9161131_g0_n1_l0,9161131,0.0,1.0,spatial_free,OK,0.11072206000244478,0.0,0.020823929800305813,0.02561803355440896,0.020823929800305813,0.020823929800305813,1.0,1,0.02917236386936995,0.033429062769493104,0,0.0,"[0.0, 0.0]","[-0.025510995188918556, 0.01414976813230152]","[0.0, 0.0]","[-0.025510995188918556, 0.01414976813230152]","[-0.025510995188918556, 0.01414976813230152]",0.0,,,,,,,,,,,,,,,,,,,
s9161131_g0_n1_l0,9161131,0.0,1.0,spatial_oracle_slope,OK,0.08852490100252908,0.0,0.016543623929547828,0.016543623929547824,0.016543623929547828,0.016543623929547828,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[-0.025510995188918556, 0.01414976813230152]","[0.0, 0.0]","[-0.025510995188918556, 0.01414976813230152]","[-0.025510995188918556, 0.01414976813230152]",0.0,,,,,,,,,,,,,,,,,,,
s9161131_g0_n2_l0,9161131,0.0,2.0,constant_free,OK,0.9072170419967733,0.0,0.041647859600611625,0.05123606710881792,0.041647859600611625,0.041647859600611625,1.0,1,0.0583447277387399,0.06685810277978384,0,0.0,"[0.0, 0.0]","[-0.05102199037783711, 0.02829953626460304]","[0.0, 0.0]","[-0.05102199037783711, 0.02829953626460304]","[-0.05102199037783711, 0.02829953626460304]",0.0,,,,,,,,,,,,,,,,,,,
s9161131_g0_n2_l0,9161131,0.0,2.0,constant_oracle_slope,OK,0.6714618300029542,0.0,0.033087247859095656,0.03308724785909565,0.033087247859095656,0.033087247859095656,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[-0.05102199037783711, 0.02829953626460304]","[0.0, 0.0]","[-0.05102199037783711, 0.02829953626460304]","[-0.05102199037783711, 0.02829953626460304]",0.0,,,,,,,,,,,,,,,,,,,
s9161131_g0_n2_l0,9161131,0.0,2.0,spatial_free,OK,0.11352534699835815,0.0,0.041647859600611625,0.05123606710881792,0.041647859600611625,0.041647859600611625,1.0,1,0.0583447277387399,0.06685810277978384,0,0.0,"[0.0, 0.0]","[-0.05102199037783711, 0.02829953626460304]","[0.0, 0.0]","[-0.05102199037783711, 0.02829953626460304]","[-0.05102199037783711, 0.02829953626460304]",0.0,,,,,,,,,,,,,,,,,,,
s9161131_g0_n2_l0,9161131,0.0,2.0,spatial_oracle_slope,OK,0.09188869699573843,0.0,0.033087247859095656,0.03308724785909565,0.033087247859095656,0.033087247859095656,1.0,1,0.0,0.0,0,0.0,"[0.0, 0.0]","[-0.05102199037783711, 0.02829953626460304]","[0.0, 0.0]","[-0.05102199037783711, 0.02829953626460304]","[-0.05102199037783711, 0.02829953626460304]",0.0,,,,,,,,,,,,,,,,,,,
s9161131_g2_n1_l0,9161131,2.0,1.0,constant_free,OK,0.9484468160007964,0.0,0.06079399335625146,0.7729185672864979,0.35176101201762905,0.4099467344096975,0.8684895833333334,2,0.09024303421403757,0.1034107875308368,,-0.05656579861201693,"[-0.020173834989505247, 0.0010913952001465053]","[-0.10535735827641986, 0.026005234624701792]","[-0.039923181543750685, 0.005927733246200148]","[-0.025510995188918556, 0.01414976813230152]","[-0.10535735827641993, 0.026005234624701817]",6.938893903907228e-17,0.1875,0.1171875,0.15234375,1.9656007667950124,1.9655975653088753,1.366706783162157,0.0069736230581594165,0.03439923320498761,1.3736804062203165,0.6263195937796835,0.31315979688984175,0.0,0.15234375,1.972574389853172,0.005309433317668994,0.5885932367288301,0.003500441609713568,0.5974031116562126,4.5102810375396984e-17
s9161131_g2_n1_l0,9161131,2.0,1.0,constant_oracle_slope,OK,0.7281520999968052,0.0,0.035609335972073414,0.7763734455125945,0.33377344824044064,0.3882943278416475,0.8671875,2,0.0,0.0,,-0.05656579861201693,"[-0.020173834989505247, 0.0010913952001465053]","[-0.10535735827641986, 0.026005234624701792]","[-0.039923181543750685, 0.005927733246200148]","[-0.025510995188918556, 0.01414976813230152]","[-0.10535735827641993, 0.026005234624701817]",6.938893903907228e-17,0.19010416666666666,0.1171875,0.15364583333333331,1.9732405913970705,1.9732405913970705,1.3668802013323458,0.0,0.02675940860292947,1.3668802013323458,0.6331197986676542,0.3165598993338271,0.0,0.15364583333333331,1.9732405913970708,0.0013785119163914489,0.5982474673455379,0.003129747635168031,0.6027557268970974,1.431146867680866e-17
s9161131_g2_n1_l0,9161131,2.0,1.0,spatial_free,OK,0.10609150399977807,0.0,0.046677403948490494,0.7709733014733909,0.3384581583130778,0.37853237268845846,0.8697916666666666,2,0.03992780500053211,0.04575388450941199,,-0.05656579861201693,"[-0.020173834989505247, 0.0010913952001465053]","[-0.10535735827641986, 0.026005234624701792]","[-0.039923181543750685, 0.005927733246200148]","[-0.025510995188918556, 0.01414976813230152]","[-0.10535735827641993, 0.026005234624701817]",6.938893903907228e-17,0.1796875,0.12239583333333333,0.15104166666666666,1.9752046553165497,1.9752040255309002,1.3785282490230086,0.0021807751559986734,0.02479534468345035,1.3807090241790072,0.6192909758209928,0.3096454879104964,0.0,0.15104166666666666,1.9773854304725482,0.00279575121952921,0.5892790077142757,0.0023250726509753423,0.5943998315847802,8.500145032286355e-17
s9161131_g2_n1_l0,9161131,2.0,1.0,spatial_oracle_slope,OK,0.08812185999704525,0.0,0.044918853841133755,0.7678977459732123,0.33460401452055405,0.3717991627223947,0.8697916666666666,2,0.0,0.0,,-0.05656579861201693,"[-0.020173834989505247, 0.0010913952001465053]","[-0.10535735827641986, 0.026005234624701792]","[-0.039923181543750685, 0.005927733246200148]","[-0.025510995188918556, 0.01414976813230152]","[-0.10535735827641993, 0.026005234624701817]",6.938893903907228e-17,0.17708333333333334,0.12239583333333333,0.14973958333333334,1.9780210796179136,1.9780210796179136,1.3856449750448403,0.0,0.021978920382086375,1.3856449750448405,0.6143550249551595,0.30717751247757974,2.220446049250313e-16,0.14973958333333334,1.9780210796179132,0.0020848416360390886,0.5858662109537421,0.0017158956809587816,0.5896669482707401,8.608565249534905e-17
s9161131_g2_n1_l0.5,9161131,2.0,1.0,constant_free,OK,1.0033822739933385,0.5,0.37583383943110543,0.8076807983094099,0.5921410169138894,0.6771083780766501,0.7864583333333334,2,0.5715127546260232,0.6548768565061377,,0.45607080811150463,"[0.16265477465418823, 0.004540916306569705]","[0.6146673616799889, -0.002988825209740864]","[0.32008917843445384, -0.008569296671021132]","[-0.025510995188918556, 0.01414976813230152]","[0.6146673616799891, -0.0029888252097407426]",2.220446049250313e-16,0.15625,0.3203125,0.23828125,1.6355396309397952,1.635432799183343,0.856102775570049,0.3719341739863175,0.36446036906020485,1.2280369495563668,0.7719630504436332,0.3859815252218166,2.220446049250313e-16,0.23828125,2.007473804926113,0.14621767512638822,0.6373999333861547,-0.13126933655481707,0.6523482719577256,2.498001805406602e-16
s9161131_g2_n1_l0.5,9161131,2.0,1.0,constant_oracle_slope,OK,0.726642781002738,0.5,0.061463283691800485,0.7892152038057599,0.36936165271953386,0.37326084174451185,0.859375,2,0.0,0.0,,0.45607080811150463,"[0.16265477465418823, 0.004540916306569705]","[0.6146673616799889, -0.002988825209740864]","[0.32008917843445384, -0.008569296671021132]","[-0.025510995188918556, 0.01414976813230152]","[0.6146673616799891, -0.0029888252097407426]",2.220446049250313e-16,0.1328125,0.19791666666666666,0.16536458333333331,1.8845535047136106,1.8845535047136106,1.2612766945609322,0.0,0.1154464952863894,1.2612766945609317,0.7387233054390683,0.36936165271953414,4.440892098500626e-16,0.16536458333333331,1.8845535047136102,0.0066321258086440805,0.5872992484899751,0.02892926361954823,0.6228606379181673,5.551115123125783e-17
s9161131_g2_n1_l0.5,9161131,2.0,1.0,spatial_free,OK,0.10928557299484964,0.5,0.0743115226009277,0.7285770512946973,0.33408232335286336,0.35944390736772885,0.8723958333333334,2,0.0990897957057559,0.11354839308088219,,0.45607080811150463,"[0.16265477465418823, 0.004540916306569705]","[0.6146673616799889, -0.002988825209740864]","[0.32008917843445384, -0.008569296671021132]","[-0.025510995188918556, 0.01414976813230152]","[0.6146673616799891, -0.0029888252097407426]",2.220446049250313e-16,0.1640625,0.1171875,0.140625,1.8944457603483982,1.8944420401272437,1.3616328902504111,-0.014045080879071728,0.10555423965160182,1.3475878093713396,0.6524121906286604,0.3262060953143302,2.220446049250313e-16,0.140625,1.8804006794693264,0.007520577211333051,0.5046925414080966,0.018611401053846514,0.5308245196732762,3.469446951953614e-18
s9161131_g2_n1_l0.5,9161131,2.0,1.0,spatial_oracle_slope,OK,0.08957588399789529,0.5,0.05991128519420586,0.728779375485687,0.32346663972459744,0.3568825362300044,0.8723958333333334,2,0.0,0.0,,0.45607080811150463,"[0.16265477465418823, 0.004540916306569705]","[0.6146673616799889, -0.002988825209740864]","[0.32008917843445384, -0.008569296671021132]","[-0.025510995188918556, 0.01414976813230152]","[0.6146673616799891, -0.0029888252097407426]",2.220446049250313e-16,0.16927083333333334,0.11197916666666667,0.140625,1.88252761120112,1.88252761120112,1.353066720550805,0.0,0.11747238879888,1.353066720550805,0.6469332794491951,0.32346663972459755,0.0,0.140625,1.8825276112011196,0.003870628349807982,0.4983623728501773,0.028886376933322595,0.5311193781333081,2.0469737016526324e-16
s9161131_g2_n1_l1,9161131,2.0,1.0,constant_free,OK,1.0830690860020695,1.0,0.39318843854838975,0.4808901736213551,0.3949618154281791,0.4042023321522757,0.98046875,1,1.2072554513204052,1.3831441001872793,,0.8762730371366532,"[0.31251724700642614, 0.002857406457436766]","[1.2060790870813203, -0.05328189606165057]","[0.615795041135119, -0.03371583209697615]","[-0.025510995188918556, 0.01414976813230152]","[1.2060790870813194, -0.05328189606165078]",8.881784197001252e-16,,,,0.0,0.0,0.0,1.5070730717312268,2.0,1.5070730717312268,0.49292692826877316,0.24646346413438658,0.0,0.01953125,1.5070730717312268,0.23125535908557712,2.0794967464310966e-32,-5.317604294882375e-19,0.23125535908557712,5.317604294882167e-19
s9161131_g2_n1_l1,9161131,2.0,1.0,constant_oracle_slope,OK,0.7161512050006422,1.0,0.03757211145424574,0.7861220458203243,0.3458596012982129,0.35949912666717604,0.87109375,2,0.0,0.0,,0.8762730371366532,"[0.31251724700642614, 0.002857406457436766]","[1.2060790870813203, -0.05328189606165057]","[0.615795041135119, -0.03371583209697615]","[-0.025510995188918556, 0.01414976813230152]","[1.2060790870813194, -0.05328189606165078]",8.881784197001252e-16,0.16666666666666666,0.15364583333333334,0.16015625,1.9248269203179027,1.9248269203179027,1.3082807974035744,0.0,0.0751730796820973,1.3082807974035737,0.6917192025964263,0.34585960129821314,6.661338147750939e-16,0.16015625,1.9248269203179023,0.001413975863068722,0.5933722875015647,0.023201607560098893,0.6179878709247321,1.9081958235744878e-16
s9161131_g2_n1_l1,9161131,2.0,1.0,spatial_free,OK,0.10764006100362167,1.0,0.041067820054426135,0.24808063078917894,0.07092427321873933,0.08970476404712659,0.9856770833333334,2,0.011994996716097845,0.013745253478424932,,0.8762730371366532,"[0.31251724700642614, 0.002857406457436766]","[1.2060790870813203, -0.05328189606165057]","[0.615795041135119, -0.03371583209697615]","[-0.025510995188918556, 0.01414976813230152]","[1.2060790870813194, -0.05328189606165078]",8.881784197001252e-16,0.0,0.03125,0.015625,1.9923512682229143,1.992351210891038,1.9300902910909483,-0.014742215762800083,0.007648731777085693,1.9153480753281482,0.08465192467185179,0.04232596233592589,0.0,0.015625,1.9776090524601142,0.001821348289068632,0.062022868374835234,-0.0023002172911469475,0.061543999372756925,7.37257477290143e-18
s9161131_g2_n1_l1,9161131,2.0,1.0,spatial_oracle_slope,OK,0.09059934600372799,1.0,0.04114101084527635,0.24710416593476267,0.07075991677710898,0.0893248233728625,0.9856770833333334,2,0.0,0.0,,0.8762730371366532,"[0.31251724700642614, 0.002857406457436766]","[1.2060790870813203, -0.05328189606165057]","[0.615795041135119, -0.03371583209697615]","[-0.025510995188918556, 0.01414976813230152]","[1.2060790870813194, -0.05328189606165078]",8.881784197001252e-16,0.0,0.03125,0.015625,1.9771788400803527,1.9771788400803527,1.9153920013278416,0.0,0.022821159919647283,1.9153920013278423,0.08460799867215774,0.04230399933607887,6.661338147750939e-16,0.015625,1.9771788400803532,0.0017935710835145313,0.06108181508846078,-0.0018149173496605768,0.06106046882231475,2.0166160408230382e-17
s9161131_g2_n2_l0,9161131,2.0,2.0,constant_free,OK,1.0934388739988208,0.0,0.21599415207091455,1.0648223881624514,0.7415666156168182,1.020929998411247,0.6979166666666666,2,0.13814128144204882,0.15829784529066002,,-0.05656579861201693,"[-0.020173834989505247, 0.0010913952001465053]","[-0.13086835346533846, 0.04015500275700343]","[-0.039923181543750685, 0.005927733246200148]","[-0.05102199037783711, 0.02829953626460304]","[-0.13086835346533848, 0.04015500275700334]",9.020562075079397e-17,0.5598958333333334,0.11458333333333333,0.33723958333333337,1.8428993684726396,1.8428923348981499,0.5999021381746873,0.010795801267696413,0.15710063152736042,0.6106979394423838,1.389302060557616,0.694651030278808,1.1102230246251565e-16,0.33723958333333337,1.853695169740336,0.0461143224594344,1.145359405364668,-0.05762700949211608,1.1338467183319862,2.220446049250313e-16
s9161131_g2_n2_l0,9161131,2.0,2.0,constant_oracle_slope,OK,0.8396746939979494,0.0,0.21235034018362867,1.0633222709546553,0.7408148359856394,1.0156000673172885,0.7018229166666666,2,0.0,0.0,,-0.05656579861201693,"[-0.020173834989505247, 0.0010913952001465053]","[-0.13086835346533846, 0.04015500275700343]","[-0.039923181543750685, 0.005927733246200148]","[-0.05102199037783711, 0.02829953626460304]","[-0.13086835346533848, 0.04015500275700334]",9.020562075079397e-17,0.5546875,0.11458333333333333,0.3346354166666667,1.851766337691042,1.851766337691042,0.6124331377259437,0.0,0.14823366230895796,0.6124331377259437,1.3875668622740562,0.6937834311370281,0.0,0.3346354166666667,1.8517663376910423,0.03779661393637874,1.147477750439145,-0.054620112467358296,1.1306542519081653,1.3183898417423734e-16
s9161131_g2_n2_l0,9161131,2.0,2.0,spatial_free,OK,0.10528540800441988,0.0,0.9145352294930206,0.9996887725024474,0.9946321169091424,1.0277193647682388,0.5260416666666666,1,0.13689028521098098,0.15686432004971923,,-0.05656579861201693,"[-0.020173834989505247, 0.0010913952001465053]","[-0.13086835346533846, 0.04015500275700343]","[-0.039923181543750685, 0.005927733246200148]","[-0.05102199037783711, 0.02829953626460304]","[-0.13086835346533848, 0.04015500275700334]",9.020562075079397e-17,,,,0.0,0.0,0.0,0.010735766181715393,2.0,0.010735766181715345,1.9892642338182847,0.9946321169091423,4.85722573273506e-17,0.4739583333333333,0.010735766181715345,0.9993776418674499,9.703950760694405e-33,1.30660887573296e-17,0.9993776418674499,1.306608875732961e-17
s9161131_g2_n2_l0,9161131,2.0,2.0,spatial_oracle_slope,OK,0.09379715000250144,0.0,0.9669127521409043,1.0005472332533278,1.0,1.0330872478590956,0.5,1,0.0,0.0,,-0.05656579861201693,"[-0.020173834989505247, 0.0010913952001465053]","[-0.13086835346533846, 0.04015500275700343]","[-0.039923181543750685, 0.005927733246200148]","[-0.05102199037783711, 0.02829953626460304]","[-0.13086835346533848, 0.04015500275700334]",9.020562075079397e-17,,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0010947659708893,0.0,0.0,1.0010947659708893,0.0
s9161131_g2_n2_l0.5,9161131,2.0,2.0,constant_free,OK,1.078843417999451,0.5,0.6301705659688093,0.8913611230352909,0.8082404461292017,0.8413276939882977,0.74609375,1,0.5892620731252616,0.6752133369437753,,0.45607080811150463,"[0.16265477465418823, 0.004540916306569705]","[0.5891563664910704, 0.011160942922560868]","[0.32008917843445384, -0.008569296671021132]","[-0.05102199037783711, 0.02829953626460304]","[0.5891563664910706, 0.011160942922560778]",2.220446049250313e-16,,,,0.0,0.0,0.0,0.38351910774159675,2.0,0.3835191077415969,1.616480892258403,0.8082404461292015,1.6653345369377348e-16,0.25390625,0.3835191077415969,0.7945246516587351,9.12997890970696e-33,-2.3579298155999446e-18,0.794524651658735,1.086643726469157e-16
s9161131_g2_n2_l0.5,9161131,2.0,2.0,constant_oracle_slope,OK,0.7879460270050913,0.5,0.9669127521409043,1.0005472332533278,1.0,1.0330872478590956,0.5,1,0.0,0.0,,0.45607080811150463,"[0.16265477465418823, 0.004540916306569705]","[0.5891563664910704, 0.011160942922560868]","[0.32008917843445384, -0.008569296671021132]","[-0.05102199037783711, 0.02829953626460304]","[0.5891563664910706, 0.011160942922560778]",2.220446049250313e-16,,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0010947659708893,0.0,0.0,1.0010947659708893,0.0
s9161131_g2_n2_l0.5,9161131,2.0,2.0,spatial_free,OK,0.10549356100091245,0.5,0.6301705659688093,0.8913611230352909,0.8082404461292017,0.8413276939882977,0.74609375,1,0.5892620731252616,0.6752133369437753,,0.45607080811150463,"[0.16265477465418823, 0.004540916306569705]","[0.5891563664910704, 0.011160942922560868]","[0.32008917843445384, -0.008569296671021132]","[-0.05102199037783711, 0.02829953626460304]","[0.5891563664910706, 0.011160942922560778]",2.220446049250313e-16,,,,0.0,0.0,0.0,0.38351910774159675,2.0,0.3835191077415969,1.616480892258403,0.8082404461292015,1.6653345369377348e-16,0.25390625,0.3835191077415969,0.7945246516587351,9.12997890970696e-33,-2.3579298155999446e-18,0.794524651658735,1.086643726469157e-16
s9161131_g2_n2_l0.5,9161131,2.0,2.0,spatial_oracle_slope,OK,0.08696203300496563,0.5,0.9669127521409043,1.0005472332533278,1.0,1.0330872478590956,0.5,1,0.0,0.0,,0.45607080811150463,"[0.16265477465418823, 0.004540916306569705]","[0.5891563664910704, 0.011160942922560868]","[0.32008917843445384, -0.008569296671021132]","[-0.05102199037783711, 0.02829953626460304]","[0.5891563664910706, 0.011160942922560778]",2.220446049250313e-16,,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0010947659708893,0.0,0.0,1.0010947659708893,0.0
s9161131_g2_n2_l1,9161131,2.0,2.0,constant_free,OK,0.9765850549956667,1.0,0.39323356128103937,0.48293292496490814,0.39498834807137295,0.4104840815083451,0.98046875,1,1.1812164674735717,1.3533226358584027,,0.8762730371366532,"[0.31251724700642614, 0.002857406457436766]","[1.1805680918924009, -0.03913212792934906]","[0.615795041135119, -0.03371583209697615]","[-0.05102199037783711, 0.02829953626460304]","[1.1805680918924009, -0.03913212792934926]",2.0122792321330962e-16,,,,0.0,0.0,0.0,1.4753442943472157,2.0,1.475344294347216,0.5246557056527841,0.26232785282639204,2.220446049250313e-16,0.01953125,1.475344294347216,0.23322421001516158,2.0669469976442965e-32,-1.5737090570699461e-18,0.23322421001516158,1.5737090570699255e-18
